Rv_ID,2003A_Sassetti_log2FC,2003B_Sassetti_log2FC,2005_Rengarajan_log2FC,2006_Joshi_GI_1_log2FC,2006_Joshi_GI_2_log2FC,2011_Griffin_2_log2FC,2013_Zhang_1_log2FC,2013_Zhang_2_log2FC,2013_Zhang_3A_log2FC,2013_Zhang_3B_log2FC,2013_Zhang_3C_log2FC,2013_Zhang_3D_log2FC,2016_Korte_log2FC,2017_Mishra_1A_log2FC,2017_Mishra_1B_log2FC,2017_Mishra_1C_log2FC,2017_Mishra_1D_log2FC,2018_Rittershaus_1A_log2FC,2018_Rittershaus_1B_log2FC,2012_Zhang_log2FC,2015_Kieser_GI_1_log2FC,2015_Kieser_GI_2_log2FC,2015_Kieser_GI_3_log2FC,2015_Mendum_log2FC,2016_Nambi_log2FC,2017_Xu_1A_log2FC,2017_Xu_1B_log2FC,2017_Xu_1C_log2FC,2017_Xu_1D_log2FC,2017_Xu_1E_log2FC,2018_Carey_1A_log2FC,2018_Carey_1B_log2FC,2018_Carey_1C_log2FC,2018_Carey_1D_log2FC,2018_Carey_1E_log2FC,2018_Carey_1F_log2FC,2018_Carey_1G_log2FC,2018_Carey_1H_log2FC,2017B_DeJesus_1A_log2FC,2017B_DeJesus_1B_log2FC,2017B_DeJesus_1C_log2FC,marP_log2FC,Rv0950_log2FC,Rv3916c_log2FC,Rv0307c_log2FC,Rv3717_log2FC,ponA1_log2FC,Rv1565c_log2FC,Rv3684_log2FC,Rv0954_log2FC,Rv3811_log2FC,Rv1096_log2FC,Rv2680_log2FC,Rv1432_log2FC,Rv3594_log2FC,Rv3005c_log2FC,Functional_Category
Rv1461,-5.660860571358928,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.2421021516830845,3.0,1.207280802052441,-1.0,2.14683359663178,0.0,0.0,0.0,-0.4150374992788438,0.0,0.0,0.0,0.0,3.77,0.0,0.0,-0.08,2.48,-0.6,-1.01,-0.73,0.42,0.0,0.0,0.0,-2.0,2.21,3.29,0.0,0.93,-2.0,0.0,-0.14,3.29,-2.06,-0.14,O
Rv1461,-5.660860571358928,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.2421021516830845,3.0,1.207280802052441,-1.0,2.14683359663178,0.0,0.0,0.0,-0.4150374992788438,0.0,0.0,0.0,0.0,3.77,0.0,0.0,-0.08,2.48,-0.6,-1.01,-0.73,0.42,0.0,0.0,0.0,-2.0,2.21,3.29,0.0,0.93,-2.0,0.0,-0.14,3.29,-2.06,-0.14,L
Rv1462,-4.6213251705587695,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0114320296852122,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,0.0,-0.6,-1.02,-0.72,0.73,0.0,0.0,0.0,0.0,0.0,3.29,1.11,0.0,0.0,0.0,-0.14,3.29,0.0,-0.14,O
Rv1463,-5.178643199156689,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.087462841250339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.03,0.0,-0.6,-1.01,-0.73,-1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O
Rv1464,-4.892929197860697,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.122167654184261,1.0,0.7891077085664249,-1.0,0.0,0.0,0.0,-0.3219280948873623,-0.15200309344505,0.0,0.23,0.72,0.22,2.88,2.5,2.33,0.23,6.65,-0.59,-1.02,-0.72,0.42,-1.0,0.23,0.0,0.0,2.54,0.0,1.2,0.0,1.18,-0.39,0.0,0.0,2.75,0.0,E
Rv1465,-2.684080286046912,-1.785875194647153,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1715265354838091,-4.8324344401964865,5.392317422778762,-1.0,8.1141278510432,-0.2995602818589078,0.0,-0.3219280948873623,0.8479969065549501,-0.7369655941662062,-0.21,-2.1,-3.74,-1.23,-0.41,-2.14,-3.02,-1.86,-0.59,-1.01,-0.73,0.58,-2.22,0.0,0.0,0.28,-5.61,0.0,-3.32,6.91,-2.41,-1.33,0.0,-3.68,-2.97,0.0,C
Rv1466,-2.509073973377582,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,2.736965594166206,2.9818526532897414,4.3339007365534385,-0.91,-0.56,-2.71,-2.26,-2.27,-2.26,-2.26,-2.27,-0.62,-1.05,-0.93,-4.03,-1.6,0.0,0.0,0.14,0.0,0.0,-2.38,5.23,1.18,-0.17,0.13,0.0,0.0,0.4,R
Rv1467c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.3129564857468707,-0.9044989297571449,1.251934286910678,-1.0,-0.6093568067281451,-0.1070527960733394,-0.06542436392201173,-0.005032422400444225,0.05874252673182007,-0.5140403324031497,-1.55,-0.04,-0.24,-0.41,-0.48,-0.69,-0.11,-0.19,-0.83,-0.91,-1.71,0.18,-0.08,-0.68,2.2,0.48,-0.11,0.32,-0.06,0.58,0.03,0.06,-0.76,-0.96,0.06,0.12,I
Rv1469,0.0,-0.6597225952337457,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.2579417705815855,-0.3262376488110919,-0.02368517833463417,-1.0,0.130948430044101,0.07839448442374107,-0.04016661855534875,-0.0019232439919991968,-0.1388749194585833,-0.2834764854850326,1.16,0.87,0.31,-0.11,0.19,0.18,0.96,0.68,1.0,0.76,0.95,-0.03,0.04,1.69,-0.34,-0.41,0.29,0.64,0.5,0.46,-0.07,0.05,0.27,1.09,-0.28,-1.51,P
Rv1470,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7863931091274717,0.7558003997481484,-0.501946086073249,-1.0,1.72687948045621,-0.2857277085379444,-0.4869251708241138,0.07988016364146545,-0.27206083252318697,0.1509263457308025,-0.31,-0.04,0.26,1.05,-0.21,-0.34,-0.2,0.57,-0.87,-1.81,-0.28,-0.07,0.25,-1.58,1.48,-0.03,0.91,-10.11,-0.36,1.1,-0.27,-0.08,0.1,-1.58,-0.03,-1.17,C
Rv1471,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.925982331063425,0.9636262155775172,-3.7729568591106735,-1.0,-1.1745589885944399,0.2672025067448059,-1.110017157419237,0.6831639514442572,-0.3669946426154297,-0.765534746362977,0.45,-0.08,-0.69,-0.69,-0.2,-0.08,0.91,1.05,1.69,2.36,2.08,-0.51,0.53,-4.29,-6.69,2.06,-1.98,1.83,-0.11,1.67,1.65,0.2,2.12,-5.95,0.09,4.8,C
Rv1472,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.2861493351072179,0.5481468616456314,0.4727272018176625,-1.0,-0.219158255557728,0.00448347646125073,-0.11820455563131699,0.0844519015862915,0.5120056308666213,0.2262782019286777,-0.44,-0.24,-0.58,0.25,-0.58,-0.62,-0.55,-0.51,-2.02,-1.26,-1.82,0.22,0.08,-0.04,-0.54,-0.76,0.46,-1.34,-0.2,0.42,-0.73,0.05,-0.74,-3.29,-0.42,-5.28,I
Rv1473,0.0,0.0,0,0,0,0.0,8.276124405274237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9806288280000002,0.0,-1.0,0.6714329758714709,1.112809409629127,-4.15994393319523,-1.0,1.0093897275108301,0.1802343892525273,0.07256051923266688,-0.1992271593345715,-0.01807791891280686,-0.1768777620840795,1.44,2.09,1.24,1.17,1.06,1.83,0.62,0.53,3.49,3.87,4.67,-0.26,-0.34,-4.72,-4.66,0.97,-1.41,5.94,-0.42,-1.6,1.94,-0.6,5.76,5.72,2.37,4.51,R
Rv1474c,0.0,0.0,0,0,0,0.0,1.1599520505437328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7165512280159871,-1.073709333874958,0.4993813853460057,-1.0,-0.252845533797231,0.3364915061236911,0.4769628693997275,-0.00483066401912724,0.7815519407351411,0.182753603140578,-0.57,0.4,0.29,-0.47,-0.31,-0.15,0.64,-0.78,1.12,2.5,3.34,0.09,0.45,-5.54,-1.43,-1.02,2.16,2.49,0.02,0.48,-0.37,0.05,1.46,3.52,-0.26,-1.39,K
Rv1475c,-5.2427680097687634,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.8432805610070493,1.418817182204645,-1.0526717167828878,0.0,-2.26517167679196,-0.6780719051126377,0.0,0.0,-0.4150374992788438,0.415037499278844,0.0,-0.4,0.0,2.66,0.82,0.0,0.0,0.0,1.17,0.53,0.79,0.48,-0.37,-0.96,-1.61,2.46,-2.31,4.3,0.13,-1.66,0.78,-0.17,1.45,0.0,1.84,3.45,C
Rv1477,-4.002570169784635,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.4889129341101536,-0.9641632949728856,-1.7392575488567459,-1.0,7.027717058739821,-3.570748641501455,-4.129283016944967,0.6928184904818242,-2.857980995127572,0.0,0.22,0.03,2.79,3.12,0.58,1.58,0.74,-0.17,-0.65,-3.4,-0.72,-2.6,-0.41,1.19,-3.97,-1.19,-0.16,0.37,0.37,-1.79,0.96,0.49,0.75,-2.82,0.94,0.71,M
Rv1478,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.5784045873022632,1.4031089515677728,-0.5382946884750164,-1.0,-1.3893434207859798,-0.09237815989742984,-0.615038523295708,1.151476382098667,-0.5221019863415867,-1.2024948969158908,-0.04,0.19,1.05,-0.25,0.06,0.04,-0.1,-0.09,1.26,2.62,1.45,0.51,0.09,-1.55,-2.07,0.45,-0.16,4.14,0.21,-1.35,-0.5,-0.1,1.99,-1.4,0.16,-1.76,M
Rv1479,-3.444676683071189,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.6733648020713112,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.74,-0.6,-1.02,-0.73,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,R
Rv1480,-4.25073696132364,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.873725646953781,1.32457481603722,-1.771429147309725,-1.0,-1.68820697631479,0.5291850437559096,-0.5446986305074292,2.2627397076322002,-0.608517228700053,-0.341036917835067,-1.42,-1.15,-1.25,-0.1,-1.47,0.1,-1.23,-1.59,-0.06,-0.46,0.25,-1.9,0.13,-3.3,2.16,-1.71,-4.74,0.0,-0.08,5.13,-0.37,0.19,3.13,0.0,-0.88,0.0,R
Rv1481,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.1994627043569995,-0.3028488477330027,-1.287382279909701,0.0,1.48387339469796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,1.98,-0.58,-1.01,-0.72,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,6.2,0.0,0.0,0.0,0.0,-0.06,0.0,R
Rv1483,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9812409907670152,0.0,-0.07658114857899129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,1.82,1.81,4.48,1.81,1.81,1.96,3.79,-0.59,-1.02,-0.73,-0.89,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
Rv1484,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.047213288898496,-4.755953353591504,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,0.0,0.0,-0.6,-1.01,-0.75,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I
Rv1485,-4.50468512051286,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.346634922228183,-1.0,2.0,0.0,3.9870515146952905,0.0,0.0,-1.247927513443585,-1.15200309344505,0.0,-0.4,-0.62,0.0,2.66,0.0,0.0,0.0,0.0,-0.59,-1.01,-0.72,0.82,0.0,0.0,0.0,0.0,2.69,0.0,3.18,0.0,0.18,0.0,0.0,0.0,0.0,0.0,H
Rv1488,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.02369364830819241,-0.2692558174176273,0.3217392883203415,-1.0,-0.0833988323977212,-0.07936975682400191,0.1959259382558744,-0.5983598361888464,0.09869911058735477,0.08060810253052554,-0.14,-0.48,-0.02,0.06,-0.29,-0.46,0.13,-0.19,0.11,-0.81,-0.07,-0.33,0.17,0.78,-1.38,-0.38,-0.32,-0.47,0.2,0.68,-0.16,0.08,-0.11,0.39,-0.09,2.29,O
Rv1489A,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1753015495893985,0.9845025023684808,-2.223755186685251,-1.0,0.542837169353822,0.003636768463009036,0.2286104144556436,-0.017409046422984367,-0.1612867987465353,-0.2890032519755141,-0.61,-0.88,1.05,0.55,-0.02,0.15,-0.29,-0.45,3.05,1.6,2.19,0.28,-0.15,-0.34,0.07,-0.65,0.99,-2.52,-0.2,-0.8,-0.74,-0.29,0.9,3.58,-0.5,-2.8,I
Rv1492,0.0,0.0,0,0,0,0.0,3.8056682803016364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.3296206971341583,-0.6508474080949631,0.03035777152302243,-1.0,0.5019235865489851,-0.07110976168292671,0.1479371914687227,-0.07436201320861449,-0.0678273236574604,0.2033004571279958,-0.6,-0.4,0.02,0.4,-0.28,-0.02,0.35,0.18,0.14,0.26,0.83,-0.26,-0.07,-0.47,-4.21,-0.23,0.4,0.08,-0.2,0.68,0.19,-0.18,-0.63,-3.28,0.09,0.5,I
Rv1492,0.0,0.0,0,0,0,0.0,3.8056682803016364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.3296206971341583,-0.6508474080949631,0.03035777152302243,-1.0,0.5019235865489851,-0.07110976168292671,0.1479371914687227,-0.07436201320861449,-0.0678273236574604,0.2033004571279958,-0.6,-0.4,0.02,0.4,-0.28,-0.02,0.35,0.18,0.14,0.26,0.83,-0.26,-0.07,-0.47,-4.21,-0.23,0.4,0.08,-0.2,0.68,0.19,-0.18,-0.63,-3.28,0.09,0.5,I
Rv1493,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.02264772172178503,-0.07606528512232616,0.5721907520552838,-1.0,0.575835075520079,0.05320501145551873,-0.01795743019633615,0.7285846578008027,-0.2618188596554014,-0.0657355185948306,0.25,0.11,0.79,0.3,0.03,-0.36,0.42,0.0,0.41,-0.21,-0.64,0.21,0.04,-2.33,0.26,-0.2,-0.21,0.15,-0.04,-0.03,-0.08,-0.16,0.46,1.14,0.0,1.81,I
Rv1493,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.02264772172178503,-0.07606528512232616,0.5721907520552838,-1.0,0.575835075520079,0.05320501145551873,-0.01795743019633615,0.7285846578008027,-0.2618188596554014,-0.0657355185948306,0.25,0.11,0.79,0.3,0.03,-0.36,0.42,0.0,0.41,-0.21,-0.64,0.21,0.04,-2.33,0.26,-0.2,-0.21,0.15,-0.04,-0.03,-0.08,-0.16,0.46,1.14,0.0,1.81,I
Rv1495,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1327406381268527,0.2381989088635336,1.1768231446117519,-1.0,-1.5146577239407701,0.0542125837347805,0.1198226876959004,-0.4348377420129754,-0.7433558640447664,-0.7776887543586579,2.43,-0.04,-0.24,-0.07,0.6,0.3,0.63,-0.01,-0.68,0.3,1.3,-0.01,-0.69,-3.14,0.75,0.71,-1.65,-1.98,-0.47,-1.08,0.88,-0.23,0.59,-2.01,0.81,-4.93,T
Rv1496,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.555316682547407,1.023918677698054,-1.0801259703711479,-1.0,-1.4366844786080801,-0.1423490565862393,-0.1893414248235134,0.03934466540991995,0.3476969218899112,0.1751919747733238,0.78,0.45,0.63,0.07,0.43,-0.42,-0.04,1.3,0.91,1.05,1.17,-0.35,0.41,-2.22,-0.58,-0.14,1.31,0.84,0.37,-1.19,0.18,0.31,-0.76,-5.83,-0.51,2.28,E
Rv1498c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2635627034693521,0.3698233656702523,0.3917564805483918,-1.0,0.23214871652138103,0.018149775487745018,0.07191825605178533,-0.006376281222162299,0.06944813410205758,0.06778705544789859,-0.28,0.54,-0.03,0.27,-0.08,-0.1,-0.2,-0.15,2.49,2.68,2.21,-0.47,0.09,0.86,0.49,-0.2,0.69,2.95,-0.09,0.14,-0.49,-0.32,2.21,3.15,-0.15,3.43,R
Rv1500,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.6146776776721682,0.8622791210604008,0.1906587840226443,-1.0,-0.437597302659639,-0.1094550740832945,-0.3385274769742121,0.1394811731903776,-0.2161488151401725,-0.4139953154287918,-1.22,-0.79,-0.66,-0.78,-0.56,-1.39,-0.71,-0.73,0.61,0.9,0.31,-0.3,0.03,-2.56,0.87,-0.5,1.17,-0.2,-0.11,-0.05,-0.36,-0.25,0.47,-1.17,-0.11,1.75,M
Rv1501,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.006458695350381648,-0.8625731098385373,0.9770130771593708,-1.0,0.5244932953902489,0.1677164764124724,0.1824218593960965,-0.05136151585433769,-0.5356258146714044,0.06139276714371341,-0.3,0.19,0.87,0.33,-0.28,-0.12,-0.75,0.54,1.6,1.82,2.11,-0.22,-0.08,-3.5,0.59,-1.02,-0.44,2.11,-0.33,0.36,-0.51,-0.5,2.86,0.87,-0.52,-0.87,Q
Rv1502,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.8043999178442606,-0.09227353161504737,-0.327221947267061,-1.0,-1.09227064621865,0.06417371232219239,0.08612687693192783,-0.2493344444135555,-0.4589912055675623,0.4737361222187862,-2.64,-0.19,1.4,-0.14,-0.16,-1.22,-0.5,-0.77,-2.96,0.8,-0.51,-0.79,-0.22,-2.69,0.01,0.65,2.14,-1.72,-0.19,0.38,0.7,-0.65,0.1,-3.04,0.48,-2.98,G
Rv1503c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5366952078627983,0.3088342571013795,-0.11782805949260902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,-0.07,0.84,-0.25,-0.18,-0.56,-0.2,-0.3,-0.15,0.38,0.75,-0.15,0.25,0.7,-0.39,0.41,-0.01,-0.38,0.01,-0.3,0.22,-0.04,0.84,-0.11,0.45,0.3,M
Rv1504c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010759059539649,0.08441726043087625,0.5959064615218541,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,0.02,0.31,-0.43,-0.27,-0.65,0.02,-0.37,0.48,0.88,-0.27,-0.27,-0.19,0.72,1.26,0.42,0.8,1.03,-0.25,-0.18,0.49,-0.47,0.66,0.4,0.39,3.34,M
Rv1505c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7229628206783839,1.3296124975421908,-0.6424698949700498,-1.0,-0.599830932068276,-0.05921731907590794,-0.07179290248445683,0.7895807809153252,0.06667889543678622,-0.3053631359444389,-0.98,-1.04,-0.72,-0.66,-0.84,-0.81,-0.46,-0.55,1.12,0.7,0.46,-0.47,0.21,0.3,-4.27,-0.56,1.35,0.74,0.09,-0.1,0.18,-0.2,0.34,2.24,0.13,-3.35,R
Rv1506c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3039751778362422,-0.6269119798297866,0.9933119892880716,0.0,-0.31894378641153803,0.056431012058028536,0.2556105263009641,-0.1179078947474726,-0.42464624890192604,-0.09672319076298694,-0.73,-0.67,-0.25,-1.98,-0.66,-1.13,-0.2,-0.65,-0.56,-2.56,0.28,0.31,-0.06,1.17,1.44,0.0,-0.91,-1.26,-0.2,-1.7,-0.11,-0.36,1.78,0.12,-0.48,2.39,R
Rv1508A,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5164897013111528,-0.7700325681538656,0.06923163016435324,0.0,-0.502332788570371,0.006487974047512348,-0.07796310756177914,0.1842945927562513,0.5076077552474347,0.03861108280678338,0.18,-0.43,0.64,-1.23,-0.12,0.06,0.33,-0.11,1.23,0.16,0.15,0.38,-0.06,1.34,1.56,-0.91,1.19,-0.2,-0.22,0.76,-0.6,-0.37,1.05,2.14,-1.3,-2.6,M
Rv1509,0.0,0.0,0,0,0,0.0,3.515493505840811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.6379299515548505,0.3750847149336081,0.09367669692277528,-1.0,0.157579975561906,0.1777558933340754,0.3676487458890405,0.1244217652536389,0.030377411229962212,0.2342567566295224,-1.13,0.66,0.18,0.29,-0.27,0.07,-0.34,-0.15,-0.1,0.14,-1.21,-0.1,-0.36,-0.52,-1.73,-0.42,0.94,-2.02,-0.14,-1.39,-0.4,-0.38,0.26,-1.26,-0.52,-4.37,R
Rv1511,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.1079584459040372,-0.3000235513232534,0.02724212549946587,-1.0,-0.35618338920856996,0.08657082038048128,0.1636101963161969,0.08335753481889259,0.1391170164523635,-0.03265883640222859,0.4,0.3,0.43,0.32,-0.06,-0.21,-0.16,-0.13,0.63,0.22,-0.21,-0.08,-0.07,0.06,-0.77,0.34,-0.22,-0.3,-0.08,-0.2,0.2,-0.15,-0.6,-0.46,0.33,1.68,M
Rv1512,0.0,0.0,0,0,0,0.0,7.7142455176661215,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.022367813028454,2.127629339362313,-0.1212093137910873,-1.0,2.09908910429851,-4.374016606035816,-2.6035439264628817,0.6976010701978913,-2.758027209694036,-1.8579809951275719,-0.48,-1.18,-0.56,0.22,-0.25,-0.45,-1.84,-0.69,-0.49,-0.94,-0.6,-2.97,-0.29,-1.01,-2.91,4.01,0.0,0.0,0.15,-3.5,3.99,-0.22,0.0,0.0,3.87,0.0,G
Rv1513,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.1567245414756315,-0.8590783485049582,3.6570360477131634,-1.0,2.2094280297102795,-0.08787275602533419,-0.3519853287435422,-0.2325610921816976,-0.012580060249182609,-0.2396524378358325,-3.22,0.32,0.23,1.41,0.81,2.7,-1.86,0.58,-1.28,-2.47,-0.53,0.94,0.72,4.47,2.0,-1.49,-4.43,-1.64,0.71,1.41,-2.33,0.26,0.26,-5.0,-1.32,-2.78,R
Rv1514c,0.0,-1.4188898247744501,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.9477555325245413,0.48805370890562294,-0.06276139435288082,-1.0,-1.02386932462311,0.03797346490167959,0.2892711328166135,-0.1911923590190348,0.2515913711432378,0.2067802223018413,-0.28,0.23,1.48,0.08,0.18,0.65,0.14,0.14,-1.14,-0.23,-1.6,0.66,-0.44,-3.07,-1.0,0.05,-1.35,1.41,-0.17,-1.12,0.63,-0.23,-2.93,-0.25,1.02,2.74,M
Rv1515c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.2036317111214788,0.3588995327610829,-0.7528058337907402,-1.0,-0.0121408950680726,-0.08429492991661604,0.1713250283349588,-0.4317517320970097,0.2735599740131168,2.347050126495447,0.36,0.43,0.27,1.57,-0.06,-0.56,-0.82,-0.17,1.02,1.47,-0.1,0.4,-0.44,-0.3,-1.94,1.03,-0.29,1.44,-0.65,-0.48,1.3,-0.68,-2.32,-1.48,0.72,-4.16,R
