Rv_ID,PE35_KO_vs_mbio_H37Rv,PPE68_KO_vs_mbio_H37Rv,Rv0950c_KO_vs_CB_WT,Rv0954_KO_vs_RJ_WT,Rv1096_KO_vs_CB_WT,Rv3005c_KO_day32_vs_dejesus_H37Rv_day32,Rv3594_KO_vs_Rubin_FLUTE_WT,Rv3684_KO_vs_CB_WT,Rv3717_KO_vs_Rubin_FLUTE_WT,Rv3811_KO_vs_Rubin_FLUTE_WT,bellerose_MB_HRZE_wk1_vs_bellerose_MB_d21_untreated,bellerose_MB_HRZE_wk1_vs_bellerose_MB_pretreatment,bellerose_MB_d21_untreated_vs_bellerose_MB_pretreatment,carey_621_vs_carey_rv,carey_630_vs_carey_rv,carey_631_vs_carey_rv,carey_632_vs_carey_rv,carey_641_vs_carey_rv,carey_662_vs_carey_rv,carey_663_vs_carey_rv,carey_667_vs_carey_rv,dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,eccD1_KO_vs_mbio_H37Rv,espI_KO_vs_mbio_H37Rv,griffin_cholesterol_vs_griffin_glycerol,griffin_glycerol_vs_mbio_H37Rv,kieser_dPonA1_vs_mbio_H37Rv,korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,marP_KO_vs_marP_WT,minato_minimal_plate_vs_minato_rich_plate,mishra_C3H_vs_mishra_B6,mishra_NOS2_vs_mishra_B6,mishra_NOS2_vs_mishra_C3H,nambi_2015_ctpC_vs_nambi_2015_wt,ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,xu_emb_2.5_vs_xu_emb_0,xu_emb_3_vs_xu_emb_0,xu_inh_025_vs_xu_inh_0,xu_inh_02_vs_xu_inh_0,xu_mero_2.5_vs_xu_mero_0,xu_rif_4_vs_xu_rif_0,xu_van_16_vs_xu_van_0,zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,zhang_Fe_1.5mM_vs_zhang_Fe_450uM,zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,zhang_mhcii_mouse_d10_vs_zhang_wt_mouse_d10,zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,zhang_wt_mouse_d10_vs_zhang_input_library,zhang_wt_mouse_d45_vs_zhang_input_library,129s1.SvImJ_vs_mbio_H37Rv,A.J_vs_mbio_H37Rv,C57BL.6J_vs_mbio_H37Rv,CC001.Unc_vs_mbio_H37Rv,CC002.Unc_vs_mbio_H37Rv,CC003.Unc_vs_mbio_H37Rv,CC004.TauUnc_vs_mbio_H37Rv,CC005.TauUnc_vs_mbio_H37Rv,CC006.TauUnc_vs_mbio_H37Rv,CC007.Unc_vs_mbio_H37Rv,CC008.GeniUnc_vs_mbio_H37Rv,CC009.Unc_vs_mbio_H37Rv,CC010.GeniUnc_vs_mbio_H37Rv,CC011.Unc_vs_mbio_H37Rv,CC012.GeniUnc_vs_mbio_H37Rv,CC013.GeniUnc_vs_mbio_H37Rv,CC015.Unc_vs_mbio_H37Rv,CC016.GeniUnc_vs_mbio_H37Rv,CC017.Unc_vs_mbio_H37Rv,CC018.Unc_vs_mbio_H37Rv,CC019.TauUnc_vs_mbio_H37Rv,CC021.Unc_vs_mbio_H37Rv,CC022.GeniUnc_vs_mbio_H37Rv,CC023.GeniUnc_vs_mbio_H37Rv,CC024.GeniUnc_vs_mbio_H37Rv,CC025.GeniUnc_vs_mbio_H37Rv,CC027.GeniUnc_vs_mbio_H37Rv,CC028.GeniUnc_vs_mbio_H37Rv,CC030.GeniUnc_vs_mbio_H37Rv,CC031.GeniUnc_vs_mbio_H37Rv,CC032.GeniUnc_vs_mbio_H37Rv,CC033.GeniUnc_vs_mbio_H37Rv,CC034.Unc_vs_mbio_H37Rv,CC035.Unc_vs_mbio_H37Rv,CC037.TauUnc_vs_mbio_H37Rv,CC038.GeniUnc_vs_mbio_H37Rv,CC039.Unc_vs_mbio_H37Rv,CC040.TauUnc_vs_mbio_H37Rv,CC041.TauUnc_vs_mbio_H37Rv,CC042.GeniUnc_vs_mbio_H37Rv,CC043.GeniUnc_vs_mbio_H37Rv,CC044.Unc_vs_mbio_H37Rv,CC045.GeniUnc_vs_mbio_H37Rv,CC046.Unc_vs_mbio_H37Rv,CC047.Unc_vs_mbio_H37Rv,CC051.TauUnc_vs_mbio_H37Rv,CC056.GeniUnc_vs_mbio_H37Rv,CC057.Unc_vs_mbio_H37Rv,CC059.TauUnc_vs_mbio_H37Rv,CC061.GeniUnc_vs_mbio_H37Rv,CC065.Unc_vs_mbio_H37Rv,Cast.EiJ_vs_mbio_H37Rv,IFNG_vs_mbio_H37Rv,NOD.ShiLtJ_vs_mbio_H37Rv,NOS_vs_mbio_H37Rv,NZO.H1LtJ_vs_mbio_H37Rv,PWK.PhJ_vs_mbio_H37Rv,Phox_vs_mbio_H37Rv,Rag_vs_mbio_H37Rv,Wsb.Eij_vs_mbio_H37Rv,in_vitro_vs_mbio_H37Rv
Rv0878c,1.0,1.0,1.0,0.66288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91824,0.98436,1.0,1.0,0.96957,1.0,0.05193,1.0,0.6149399999999999,0.93777,1.0,0.98675,0.01415,1.0,1.0,0.0,0.99865,0.79155,1.0,1.0,1.0,0.56009,1.0,1.0,1.0,0.99203,1.0,1.0,1.0,0.97527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00782,1.0,1.0,1.0,1.0,1.0,0.5888100000000001,0.96297,0.74385,1.0,1.0,1.0,1.0,1.0,0.66167,0.67256,1.0,1.0,0.97596,1.0,0.99502,1.0,0.78668,1.0,1.0,0.8922,0.67693,0.66015,1.0,1.0,0.8309,0.7550399999999999,0.414,1.0,0.8576,0.94132,0.83599,0.41702,0.8803799999999999,0.83842,0.44737,1.0,0.99011,1.0,1.0,0.35544,0.3623099999999999,1.0,0.97601,1.0,1.0,1.0,1.0,1.0,0.76076,1.0,1.0,0.58434,0.88266,1.0,1.0,1.0,1.0,0.2559,1.0,0.79209
Rv0879c,1.0,1.0,1.0,1.0,1.0,0.55099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6652600000000001,1.0,0.94015,0.83767,1.0,1.0,0.95888,1.0,0.79067,1.0,0.08509,0.6243,1.0,0.94232,0.55534,1.0,0.37542,0.6241899999999999,1.0,1.0,1.0,1.0,1.0,0.85178,0.76088,1.0,1.0,0.918,1.0,1.0,1.0,0.97527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93968,0.63376,0.65457,0.89636,1.0,0.97315,0.8868299999999999,0.42861,0.81007,0.5665600000000001,0.40439,0.76041,0.97814,0.95213,0.8586600000000001,0.43188,1.0,1.0,0.85406,1.0,0.57518,0.50622,0.75164,0.8250799999999999,1.0,0.8975,0.84629,0.5624,0.62211,1.0,0.82142,0.46221,0.84946,0.9819,0.53728,0.4285199999999999,0.99839,0.7441,0.97091,0.7641600000000001,0.48253,0.36019,0.4227899999999999,0.50327,0.95547,1.0,0.825,0.90561,0.8967799999999999,0.38447,0.80362,0.8874700000000001,0.43422,0.97567,0.68796,1.0,0.90451,0.74856,0.60944,0.5362399999999999,0.80493
Rv0880,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71278,1.0,0.8443,0.94561,1.0,0.95845,0.8950899999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.8297100000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52436,1.0,1.0,0.83094,1.0,1.0,1.0,1.0,1.0,0.8917200000000001,0.4783199999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85629,1.0,1.0,1.0,0.8174899999999999,0.92625,0.52436,0.9228,0.4826399999999999,0.71245,0.74242,0.6100300000000001,0.55948,0.57903,0.4770899999999999,0.46292,0.95211,0.90537,0.67305,0.99049,0.47967,0.6450199999999999,0.70887,0.84072,0.9532,0.72229,0.6734600000000001,0.55192,1.0,0.57714,0.70423,0.4837899999999999,0.45227,0.53767,0.6614,0.6045,0.55138,0.45793,0.73368,0.57894,0.44559,0.62517,0.76978,0.94462,0.95714,0.54046,0.41798,0.78885,0.4949,0.80783,0.52528,1.0,0.60428,0.66168,0.43766,0.79686,0.52632,0.49463,0.76451,1.0,0.64454,0.98558,1.0,1.0,1.0,1.0
Rv0881,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92511,1.0,0.8084600000000001,0.94598,1.0,1.0,0.99662,1.0,0.99003,1.0,1.0,0.86179,1.0,0.05934,0.0,0.36159,0.1080599999999999,0.87405,0.76151,0.8659,1.0,1.0,1.0,0.73457,1.0,1.0,0.96261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.61855,0.70743,0.99696,1.0,0.83578,0.94425,0.68998,0.69881,0.83265,0.99053,1.0,0.96932,0.70676,0.77758,0.80514,1.0,0.72902,1.0,0.484,0.7857,0.90391,1.0,0.97739,0.6734399999999999,0.97147,0.89149,0.33342,0.93435,1.0,1.0,0.81991,0.9396,0.72754,0.87255,1.0,1.0,0.7407699999999999,1.0,1.0,1.0,0.99613,0.96127,0.95236,0.80353,1.0,0.89179,0.61,0.68299,0.99682,0.28817,0.65599,0.95045,0.45014,1.0,0.69309,0.96661,0.81875,0.8671700000000001,0.5767800000000001,0.90873,0.44136
Rv0882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99291,1.0,0.94015,0.98325,1.0,1.0,0.79643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79438,0.8219799999999999,1.0,1.0,1.0,1.0,1.0,0.46691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94612,0.51057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.56061,1.0,1.0,1.0,1.0,0.87615,0.97581,1.0,0.26661,1.0,1.0,1.0,1.0,1.0,0.95502,0.75144,0.87923,1.0,1.0,0.96533,0.12277,0.87067,1.0,0.59821,0.98491,0.71509,0.3192,1.0,0.40817,0.35943,0.4526,1.0,0.94622,0.38276,0.80483,1.0,0.92637,0.68306,0.21923,0.7451300000000001,0.42543,0.9241,0.28909,1.0,0.9502,0.73629,0.69681,0.98206,0.70349,1.0,0.97886,0.4925,1.0,1.0,0.29491,0.33352,1.0,1.0,0.35427,1.0,0.85945,0.67082,1.0,0.63089,0.93019,0.36726
Rv0883c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94561,1.0,1.0,0.9183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92847,0.95519,0.8644200000000001,0.9506,0.97473,0.97665,0.97667,0.981,0.97745,0.92446,0.91605,0.99257,1.0,0.97396,0.97791,0.93369,0.9864,1.0,0.95418,0.98831,0.95594,0.92514,0.93442,0.97558,0.96898,0.96407,0.91874,0.91431,0.94805,1.0,0.97395,0.97512,0.91051,0.94328,1.0,0.90386,0.99615,0.97218,0.96919,0.99271,0.95358,0.88054,0.93652,0.93118,0.97497,0.96646,0.95398,0.97657,1.0,0.91134,0.98339,1.0,0.94575,0.91817,0.96427,1.0,1.0,0.98532,0.90963,0.97108,0.59887
Rv0884c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12608,0.02533,0.3944,0.6410399999999999,0.1763,0.1026,0.0108799999999999,0.69386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv0885,1.0,1.0,1.0,0.08867,1.0,0.27604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36399,1.0,1.0,0.3585,1.0,0.44437,0.90995,1.0,1.0,1.0,0.59708,1.0,1.0,0.8292700000000001,0.7137,1.0,0.70667,0.7438,1.0,1.0,1.0,1.0,1.0,0.70052,0.38458,1.0,1.0,0.13347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.70407,1.0,1.0,1.0,1.0,0.96334,1.0,0.31406,0.4431,1.0,1.0,0.5897,0.8688899999999999,0.96613,0.60605,1.0,0.87211,1.0,1.0,0.8707299999999999,0.3212,0.96691,0.8145899999999999,1.0,0.94454,1.0,0.90314,0.98992,0.51454,0.94685,0.99479,0.5547,1.0,0.80714,1.0,0.8382799999999999,1.0,0.91051,0.8762200000000001,0.31594,0.1988,0.63178,0.99218,0.76161,0.9708,0.7822600000000001,0.3326199999999999,0.6975899999999999,0.38704,0.28103,0.48215,1.0,0.83373,0.48995,1.0,0.94646,0.87526,0.91597,0.97863,0.74783,1.0,0.5958600000000001,1.0,0.39763,1.0,0.76945
Rv0886,1.0,1.0,1.0,1.0,1.0,0.74602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93321,1.0,1.0,1.0,1.0,0.29467,1.0,0.94975,1.0,0.018,0.36876,1.0,0.8753200000000001,0.1254,1.0,0.84403,0.7215,1.0,1.0,1.0,1.0,1.0,1.0,0.57075,1.0,1.0,0.9729,1.0,1.0,1.0,0.62087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6274,1.0,1.0,1.0,1.0,1.0,0.6568,0.7840199999999999,0.4431,0.69016,1.0,1.0,0.71559,0.99653,0.8730399999999999,1.0,0.95184,1.0,0.80147,0.94997,0.86823,0.99354,1.0,1.0,1.0,0.48965,1.0,1.0,1.0,0.92734,1.0,0.66784,0.81989,0.89085,0.62478,0.7497699999999999,1.0,0.54547,0.95123,1.0,0.93617,1.0,1.0,0.8803799999999999,0.9537,0.85645,0.7102,0.85396,1.0,0.98365,0.75672,1.0,0.59459,0.4856899999999999,0.80148,0.85757,0.89743,0.7186899999999999,0.4354,1.0,1.0,0.91818,1.0,0.14082,0.88433,0.39773
Rv0887c,1.0,1.0,1.0,1.0,1.0,0.90097,1.0,1.0,1.0,1.0,1.0,0.6372899999999999,1.0,1.0,1.0,0.98693,1.0,1.0,1.0,0.99732,1.0,0.13235,1.0,0.10372,0.86179,1.0,0.4344699999999999,0.62341,1.0,1.0,0.63367,1.0,0.68567,1.0,1.0,1.0,0.2776,1.0,1.0,1.0,0.85734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43861,1.0,1.0,1.0,1.0,0.63522,0.28352,0.06245,0.0,0.20534,0.67302,0.27979,0.90337,0.1454,0.90089,0.25765,0.21255,1.0,0.18504,0.2727,0.07807,0.21755,1.0,0.25015,0.16844,0.17517,0.19904,0.29855,0.08772,0.2541199999999999,0.4709399999999999,0.11349,0.33634,0.93943,0.24675,0.02562,0.08088,0.0580399999999999,0.57558,0.41157,0.16137,0.7309899999999999,1.0,0.63873,0.92673,0.22483,0.1653,0.91293,0.17328,1.0,0.47131,0.64952,0.27745,1.0,0.65312,0.1858,0.44216,0.20328,0.58207,0.20995,1.0,1.0,0.266,0.0146,0.87279,0.09015
Rv0888,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94885,0.94952,0.98693,1.0,1.0,1.0,0.99732,1.0,0.75258,1.0,0.14317,0.39245,1.0,0.29167,0.17733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6625800000000001,1.0,1.0,0.84452,0.72944,0.88649,1.0,1.0,0.4630399999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.68384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94455,0.98154,1.0,0.99258,0.95064,0.8748799999999999,1.0,1.0,1.0,0.97885,0.7801100000000001,1.0,1.0,1.0,1.0,0.42946,0.96086,0.99737,1.0,1.0,0.88508,0.8518899999999999,0.8642799999999999,1.0,1.0,1.0,1.0,1.0,0.5605100000000001,0.8443700000000001,0.93246,1.0,1.0,1.0,1.0,0.0972799999999999,0.99862,0.49475,0.96515,1.0,1.0,1.0,0.7986,1.0,1.0,1.0,0.93566,0.93641,1.0,1.0,1.0,1.0,0.9372,1.0,0.811
Rv0889c,1.0,1.0,1.0,1.0,1.0,0.28697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8951399999999999,0.44558,1.0,0.94561,1.0,0.8664,0.87571,1.0,1.0,1.0,0.60141,1.0,1.0,0.7745,0.37655,1.0,0.7864,0.6419699999999999,1.0,1.0,1.0,1.0,0.0891899999999999,0.0343199999999999,1.0,1.0,0.92647,1.0,1.0,1.0,1.0,1.0,1.0,0.92925,1.0,1.0,0.77305,1.0,1.0,1.0,1.0,1.0,1.0,0.9614,1.0,1.0,0.69901,1.0,1.0,1.0,1.0,0.1083,0.0727299999999999,0.0592899999999999,0.48938,0.0,0.01612,0.08656,0.03325,0.06695,0.29873,0.441,0.10038,0.61783,0.32211,0.11565,0.23156,0.08479,0.52557,0.0395,0.00475,0.03135,0.06227,0.0538299999999999,0.12336,0.00605,0.0399,0.21878,0.38586,0.0693,0.43309,0.057,0.12009,0.1524,0.3086,0.15281,0.3169099999999999,0.06488,0.14039,0.19114,0.0550299999999999,0.24573,0.1524,0.0315,0.07055,0.12167,0.13749,0.30603,0.236,0.66168,0.09609,0.02793,0.10705,0.18382,0.05466,0.05021,0.195,0.38359,0.10705,0.05995,0.03741,0.0
Rv0890c,1.0,1.0,1.0,1.0,1.0,0.1723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87335,0.97924,1.0,1.0,0.95465,1.0,0.95292,1.0,0.0,0.07802,1.0,0.7571399999999999,0.4124,1.0,0.36522,0.8835200000000001,0.6816300000000001,0.01174,1.0,1.0,1.0,0.50162,1.0,1.0,0.5762,1.0,1.0,1.0,1.0,0.98086,1.0,0.72336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91614,1.0,1.0,1.0,0.8174899999999999,0.69818,0.33307,0.20897,0.22591,0.5173,0.7971,0.71946,0.786,0.6736,0.3176199999999999,0.4287399999999999,0.64244,1.0,0.91813,0.7368,0.1783,0.5741,0.3895,0.85767,0.96591,0.61448,0.6460100000000001,0.16111,0.35206,0.94135,0.40057,0.26299,0.17424,0.8045800000000001,0.8801200000000001,0.26011,0.90482,0.07615,0.45064,0.20248,0.1377,0.73446,0.97218,0.7349399999999999,0.7028399999999999,1.0,0.021,0.28772,0.40321,0.71018,0.47131,0.65457,0.5194300000000001,1.0,0.84451,0.75408,0.60636,0.98008,0.26045,0.8484299999999999,0.67396,0.8346899999999999,1.0,0.88133,0.48316,0.53372
Rv0891c,1.0,1.0,1.0,1.0,1.0,0.4521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.58305,1.0,1.0,0.6644800000000001,1.0,1.0,0.41984,1.0,0.95292,1.0,0.4513399999999999,1.0,1.0,1.0,0.4417,1.0,0.60007,0.4652699999999999,1.0,1.0,1.0,1.0,1.0,0.99933,1.0,1.0,0.0636299999999999,0.85425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.60201,1.0,1.0,1.0,1.0,0.98821,1.0,0.90367,0.9908,1.0,1.0,0.99723,1.0,1.0,1.0,1.0,1.0,1.0,0.91823,1.0,1.0,0.8297,0.99957,1.0,0.97949,0.99475,1.0,1.0,1.0,1.0,1.0,0.8669100000000001,0.50117,0.97075,1.0,1.0,0.94651,0.22444,0.90449,1.0,0.87097,1.0,0.9839,0.94828,1.0,1.0,0.51369,1.0,0.89215,1.0,1.0,1.0,1.0,0.80253,1.0,1.0,0.98101,1.0,0.4813699999999999,1.0,1.0,1.0,1.0,0.7240300000000001,0.8850399999999999,0.93247
Rv0892,1.0,1.0,1.0,1.0,1.0,0.61242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4669399999999999,1.0,1.0,1.0,1.0,1.0,0.79404,1.0,1.0,1.0,0.7195199999999999,0.93628,1.0,0.76876,0.4350199999999999,1.0,0.99942,0.97077,1.0,0.7583300000000001,1.0,1.0,1.0,0.60998,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83724,1.0,1.0,1.0,0.86166,1.0,0.8880100000000001,1.0,0.90537,1.0,0.99702,0.94298,1.0,0.9933,0.97714,1.0,1.0,0.98641,0.8024,1.0,1.0,0.96123,1.0,0.84095,1.0,1.0,1.0,1.0,0.8872399999999999,0.8354,0.9373,1.0,1.0,0.96938,0.99615,1.0,1.0,0.94049,1.0,0.73023,1.0,0.95324,0.9538,1.0,0.5675,0.60502,1.0,0.99315,0.99314,1.0,0.98351,0.88912,1.0,1.0,1.0,0.97759,0.93935
Rv0893c,1.0,1.0,1.0,1.0,1.0,0.56429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94015,1.0,1.0,0.94234,0.70704,1.0,0.99003,1.0,0.00771,0.33864,1.0,0.85557,0.90872,1.0,1.0,0.87364,1.0,1.0,1.0,1.0,1.0,0.6955100000000001,1.0,1.0,1.0,0.2797199999999999,1.0,1.0,1.0,0.93222,1.0,0.92105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93861,1.0,1.0,0.0,1.0,0.72843,0.93643,0.57731,0.37496,0.65269,0.83105,0.90138,0.70353,0.4787,1.0,0.74887,0.8265,0.63253,0.79246,0.74063,0.4692699999999999,1.0,1.0,0.7943100000000001,0.12577,0.4272899999999999,0.30288,0.8926200000000001,0.8289799999999999,1.0,1.0,0.7258100000000001,0.42432,0.81083,0.87646,0.91505,0.45748,0.94343,0.3496599999999999,0.8252200000000001,0.1377,0.86555,0.97794,0.8941399999999999,0.79619,0.95237,0.69614,0.78247,0.22921,0.72005,0.43877,0.8738100000000001,0.81417,0.90078,0.33948,1.0,1.0,1.0,1.0,0.98747,0.95692,0.75546,0.68818,0.63061,1.0,1.0
Rv0894,1.0,1.0,1.0,1.0,1.0,0.67593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87516,1.0,0.94015,1.0,1.0,1.0,0.93638,1.0,0.95292,1.0,0.46201,0.1946,0.80758,0.85557,1.0,1.0,0.45327,0.19752,0.73287,1.0,1.0,1.0,1.0,0.3745,1.0,1.0,1.0,0.20981,1.0,1.0,1.0,0.30133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.70398,1.0,1.0,1.0,1.0,0.53046,0.50179,0.55282,0.53145,0.26353,0.32902,0.6100300000000001,0.38778,0.15102,0.8704,0.7658699999999999,0.48761,0.64655,0.36267,0.42133,0.4477399999999999,0.19521,0.93175,0.06417,0.11689,0.07785,0.11184,0.4289,0.4903,0.01575,0.16763,1.0,0.26264,0.52978,1.0,0.14125,0.28147,0.82615,0.7698699999999999,0.51308,0.2218699999999999,0.27447,0.217,0.35763,0.17517,1.0,0.37023,0.72219,0.8231,0.2964,0.121,0.1064,0.54594,0.56977,0.5525899999999999,0.32765,0.17476,0.86364,0.4593899999999999,0.43331,0.44269,0.55153,0.29366,0.04664,0.29556,0.02937
Rv0895,1.0,1.0,1.0,1.0,1.0,0.27451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8596299999999999,1.0,1.0,0.9835,1.0,1.0,0.98094,1.0,0.99003,1.0,0.44396,0.30069,1.0,0.2979199999999999,0.98929,1.0,1.0,0.71257,1.0,1.0,1.0,1.0,1.0,0.21506,1.0,1.0,0.9129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87471,1.0,1.0,0.6594399999999999,1.0,1.0,1.0,0.75846,0.21975,0.24605,0.0592899999999999,0.16025,0.08748,0.20213,0.0377,0.14202,0.14385,0.6474300000000001,0.15189,0.22832,0.75063,0.16671,0.2917099999999999,0.27673,0.17886,0.5727,0.0756299999999999,0.0588299999999999,0.01937,0.2081,0.2727,0.11191,0.15837,0.17552,0.00907,0.29418,0.11273,0.40145,0.01754,0.10267,0.95139,0.20249,0.9373,0.8617,0.1531,0.03627,0.14717,0.0456,0.29452,0.68742,0.31165,0.4307899999999999,0.16613,0.2954,0.32775,0.19121,0.59742,0.21154,0.10435,0.0217599999999999,0.02128,0.0562299999999999,0.06067,0.51595,0.34846,0.16572,0.04215,0.19602,0.01546
