Rv_ID,gene_name,2003A_Sassetti,2003B_Sassetti,2005_Rengarajan,2006_Joshi_GI_1,2006_Joshi_GI_2,2011_Griffin_2,2013_Zhang_1A,2013_Zhang_1B,2013_Zhang_2,2013_Zhang_3A,2013_Zhang_3B,2013_Zhang_3C,2013_Zhang_3D,2016_Korte,2018_Rittershaus_1A,2018_Rittershaus_1B,2012_Zhang,2015_Kieser_GI_1,2015_Kieser_GI_2,2015_Kieser_GI_3,2015_Mendum,2016_Nambi,2017_Mishra_1,2017_Mishra_2,2017_Xu_1A,2017_Xu_1B,2017_Xu_1C,2017_Xu_1D,2017_Xu_1E,2018_Carey_1A,2018_Carey_1B,2018_Carey_1C,2018_Carey_1D,2018_Carey_1E,2018_Carey_1F,2018_Carey_1G,2018_Carey_1H,2017B_DeJesus_1A,2017B_DeJesus_1B,2017B_DeJesus_1C,B6,BXD102,BXD29,BXD39,BXD40,BXD48a,BXD51,BXD54,BXD56,BXD60,BXD62,BXD67,BXD69,BXD73,BXD73b,BXD77,BXD79,BXD90,BXD93,BXD9,DBA
Rv2346c,esxO,,,,,,,,,,,,,,,,,,0.919,0.5,0.925,0.9999955463879538,0.4780202643,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,0.070388,1.0,1.0,0.8733,1.0,1.0,1.0,1.0,1.0,0.08072824,0.06441504,0.12338202,1.0,1.0,1.0,0.04931,0.92212,1.0,1.0,1.0,1.0,0.43793,1.0,0.24898,1.0,1.0,0.76387,0.82741,1.0,1.0,0.65468,1.0,0.96135
Rv2347c,esxP,,,,,,,,,,,,,,,,,,0.881142857142857,0.822,0.689714285714285,0.7537243990013901,0.4897413555,0.0207466667,0.0414266667,1.0,1.0,1.0,1.0,0.337954,0.7824,1.0,0.3655,1.0,1.0,1.0,1.0,1.0,0.1487654,0.08226438,0.13305417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv2348c,-,,,,,,,,,,,,,,,,,,0.982,0.910000000000001,0.700000000000001,0.9599869151159626,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0792952,0.05762358,0.01515173,1.0,1.0,1.0,0.67532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99825
Rv2349c,plcC,,,,,,,,,,,,,,,,,0.9948,0.95560391255997,0.657093682987202,0.721773622945981,4.378148587677608e-05,0.4864111389,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8685,0.19724808,0.18825622,0.13444991,1.0,0.81632,1.0,0.92449,1.0,1.0,1.0,1.0,0.99684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39984
Rv2350c,plcB,,,,,,,,,,,,,,,,,0.9888,0.927581617250405,0.789542364101417,0.623836562812879,0.0004543332875892,0.4923549161,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,0.6571,1.0,0.1715,1.0,1.0,0.4428,1.0,0.6166,0.12055575,0.02020815,0.03956125,1.0,1.0,1.0,0.83883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90397,1.0,1.0,1.0,0.94261,0.83902,0.88064
Rv2351c,plcA,,,,,,,,,,,,,,,,,0.9993,0.883701522094402,0.692612076472679,0.798242982195,0.0214485189922898,0.4054258338,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17031846,0.17844054,0.15575364,1.0,1.0,1.0,0.88818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv2352c,PPE38,,,,,,,,,,,,,,,,,0.9979,0.647408629843403,0.433798112287402,0.934274032598104,0.0001310630114616,0.5002008347,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.20102883,0.20190018,0.15116342,1.0,1.0,1.0,0.76943,1.0,1.0,1.0,1.0,1.0,1.0,0.98043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6467,1.0,0.97531
Rv2353c,PPE39,,,,,,,,,,,,,,,,,0.0066,0.467403785455146,0.179633466439172,0.534787568468112,,0.3208,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.15656937,0.13859699,0.11620609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89136,0.93562,1.0,1.0,1.0,1.0,1.0,1.0,0.99384,1.0,0.86852
Rv2354,-,,,,,,,,,,,,,,,,,,0.907063492063491,0.787460317460317,0.68936507936508,,0.3859022697,0.4675979487,0.509836727,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.16185711,0.16638462,0.13046578,1.0,0.90167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.86925,1.0,1.0,1.0,0.9061,1.0,1.0
Rv2355,-,,,,,,,,,,,,,,,,,0.7774,0.673481361564867,0.942722222537735,0.884255162522871,,0.3151165354,0.3311487179,0.509836727,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.2023264,0.20217261,0.18881843,0.1596,0.24156,0.14598,0.0,0.78352,0.93397,1.0,0.0683,1.0,0.64537,0.88969,0.28111,0.68899,0.06892,0.00725,0.51,0.0855,1.0,0.26541,0.0,0.0882
Rv2356c,PPE40,,,,,,,,,,,,,,,,,0.9151,0.811525704235864,0.957404927523781,0.868254828789688,0.913320940685743,0.415932541,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.16978781,0.18276241,0.10971671,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8608
Rv2357c,glyS,0.018625107,,,,,,,,,,,,,,,,0.0009,0.458051423639019,0.434342109022641,0.785328158150177,,,,0.0006340816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10918959,0.10210731,0.08760033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97934,1.0,1.0
Rv2358,-,,,,,,,0.006836204,0.032510368,,,,,,,,,,0.782777777777777,0.813253968253967,0.165238095238095,0.5522165761872644,0.1817666041,,,1.0,1.0,0.172838,1.0,0.207493,0.824,1.0,1.0,1.0,1.0,1.0,0.89,0.9985,0.04684526,0.09151066,0.04518909,1.0,1.0,1.0,0.88818,1.0,1.0,1.0,1.0,1.0,1.0,0.79489,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.80262
Rv2359,furB,,0.000911,,,,,,,,,,,,,,,,0.721861471861472,0.182445887445887,0.10995670995671,0.8368000972390732,,,,0.564468,1.0,1.0,1.0,1.0,0.726,1.0,1.0,1.0,1.0,1.0,0.1655,1.0,0.10233317,0.10448667,0.09560998,1.0,0.98137,1.0,0.92449,1.0,1.0,1.0,1.0,1.0,1.0,0.91937,1.0,1.0,1.0,0.91131,1.0,1.0,1.0,0.94009,1.0,0.84192
Rv2360c,-,,,,,,,,,,,,,,,,,,0.993543123543124,0.737272727272727,0.163840326340326,1.0,0.4600911987,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15471777,0.1257575,0.11421937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77718,0.97685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv2361c,-,0.0005553489,,,,,,,,,,,,,,,,0.0066,0.436096788440058,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10523215,0.09383474,0.09985872,1.0,1.0,1.0,0.933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96215
Rv2362c,recO,,,,,,,,,,,,,,,,,0.0723,0.720542462307919,0.302943646371383,0.670926462427936,0.046334047912975,0.2276971609,0.5122896175,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7508,1.0,1.0,1.0,1.0,1.0,0.10901661,0.10885756,0.0998025,1.0,1.0,0.67086,0.63038,1.0,1.0,0.71384,1.0,1.0,1.0,1.0,1.0,1.0,0.31191,0.97173,1.0,1.0,1.0,1.0,1.0,0.60654
Rv2363,amiA2,,,,,,,0.000428,7.29e-08,,,,,,,0.000181056,,0.7735,0.905784858268057,0.135159005280861,0.0032547785819842,0.4402113649296603,0.3389896907,0.4492750853,0.2663142857,0.329015,0.000175,0.349459,1.0,0.000142,1.0,1.0,0.7454,1.0,1.0,1.0,1.0,1.0,0.11687863,0.04129323,0.14068218,1.0,1.0,1.0,0.05819,1.0,1.0,1.0,1.0,1.0,1.0,0.13965,0.19495,0.408,1.0,1.0,1.0,1.0,1.0,0.2131,1.0,0.86852
Rv2364c,era,8.7832435e-05,,,,,,,,,,,,,,,,0.0034,0.0797251955374252,0.0797251955374252,0.312652178707448,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.8147,1.0,1.0,1.0,1.0,0.2437,1.0,0.10610048,0.08305432,0.10220405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84122,1.0,0.69243,1.0
Rv2365c,-,0.0490385,,,,,,,,,,,,,,,,,0.483428571428572,0.688285714285713,0.392571428571428,0.9666868437595232,0.4880566223,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7037,1.0,0.09702241,0.11509773,0.11592345,1.0,1.0,1.0,0.41976,1.0,1.0,1.0,1.0,1.0,1.0,0.81789,1.0,1.0,1.0,0.57503,1.0,1.0,1.0,1.0,0.99446,0.91619
Rv2366c,-,,,,,,,,,,,,,,,,,0.7934,0.172508237605544,0.954506823598789,0.809863263033992,0.0775291106718637,0.4586936838,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9111,1.0,1.0,1.0,1.0,1.0,0.06927403,0.05467787,0.00753141,1.0,1.0,1.0,0.68893,1.0,1.0,1.0,1.0,1.0,1.0,0.8269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.63162
Rv2367c,-,,,,,,,,,,,,,,,,,,0.651837104072399,0.92941176470588,0.858823529411765,0.9374086726304268,0.4700266254,0.5658365466,0.565713232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11177419,0.12144656,0.12835499,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96469,1.0,0.8324
Rv2368c,phoH1,,,,,,,,,,,,,,,,,0.9976,0.778226534401893,0.82039025777617,0.774984415094491,0.0638666008574273,0.274,0.4675979487,0.509836727,1.0,1.0,0.409466,1.0,0.107132,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1944781,0.18856365,0.18209385,0.61541,1.0,0.46774,1.0,1.0,1.0,1.0,0.8645,1.0,1.0,0.97685,1.0,1.0,1.0,0.6177,1.0,1.0,1.0,0.97754,1.0,1.0
Rv2369c,-,,,,,,,,,,,,,,,,,,0.757000000000001,1.0,0.718000000000001,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07463341,0.04048567,0.11085551,1.0,1.0,1.0,0.99805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94543,1.0,1.0,0.98436,1.0,1.0,1.0,1.0,1.0,0.99559
Rv2370c,-,,,,,,,,,,,,,,,,,0.8317,0.157395550895133,0.149042340413444,0.0251151185158479,0.4345966675305212,0.1923648115,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15002313,0.17524262,0.15245543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6195,1.0,1.0,1.0,0.92283,1.0,1.0,1.0,0.55877,0.99131,0.68574
Rv2371,PE_PGRS40,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.08445534,0.07395593,0.07537076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv2372c,-,,,,,,,,,,,,,,,,,0.8202,0.951864801864802,0.948356643356644,0.957342657342656,0.941343963071576,0.4665587612,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00560852,0.06168187,0.02174711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92337
Rv2373c,dnaJ2,0.00017279353,,,,,,,,,,,,,,,,0.1293,0.200779195812577,0.0854414815533072,0.316438048159609,0.0082891899907172,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10650403,0.08707271,0.09304669,1.0,1.0,1.0,0.98979,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98651,1.0,1.0,1.0,1.0,1.0,1.0
Rv2374c,hrcA,,3.1e-06,,,,,0.00167,1.19e-10,,,,,,,,,0.784,0.820678650434988,0.0319729027320275,0.0393198708631188,0.3560895497478277,0.0770914729,0.5122896175,0.1874331522,0.001468,0.618752,0.0,1.0,1.0,1.0,0.9778,1.0,1.0,1.0,1.0,0.9741,1.0,0.14192233,0.10565975,0.06627767,0.38011,0.64988,0.04866,0.07321,0.67886,1.0,0.18136,1.0,1.0,0.133,1.0,1.0,0.75123,0.776,0.04931,0.04141,0.04163,0.12033,0.68868,0.14853,0.04369
Rv2375,-,,,,,,,,,,,,,,,,,,0.665417112299465,0.817920197449609,0.84209913615796,0.9097322047531162,0.492602324,0.5028758782,0.509836727,1.0,1.0,1.0,1.0,0.145158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01446888,0.02046895,0.04558388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.73489,1.0,1.0,0.59806,1.0,1.0,1.0,0.92747,1.0,1.0
Rv2376c,cfp2,,,,,,,,,,,,,,,,,,0.333333333333333,0.669999999999999,0.58,0.9999980034882888,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1715,1.0,1.0,1.0,1.0,1.0,0.08628307,0.11791122,0.12055278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88211,0.37016,1.0,1.0,1.0,0.97945,0.98286,1.0,1.0,1.0,0.98971,0.65309
Rv2377c,mbtH,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1152121,0.10663667,0.10605759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9436
Rv2378c,mbtG,0.02730044,,,,,,,,,,,,,,0.003074528,,0.3493,0.0784055944055945,0.391672974084739,0.85930892636775,0.3575504505097097,0.5025463905,0.012448,0.01434,1.0,1.0,1.0,1.0,1.0,0.9968,1.0,0.5517,1.0,1.0,1.0,1.0,1.0,0.12271359,0.08793801,0.06354826,1.0,1.0,1.0,0.67532,1.0,1.0,1.0,1.0,1.0,1.0,0.31436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.86472
Rv2379c,mbtF,,,,,,,7.03e-09,6.81e-10,,,,,,,0.000181056,0.0003839535,0.3842,0.091584332307535,0.0255994906218299,0.018443436174061,0.0293434593272508,0.0004455556,0.0008189474,0.0006340816,1.0,1.0,1.0,1.0,1.0,0.9677,1.0,0.8664,1.0,1.0,0.9001,1.0,1.0,0.13115205,0.11210677,0.13715472,0.5529,1.0,1.0,0.76173,0.00605,1.0,0.75122,0.46779,0.53587,0.38095,0.46884,0.00518,0.01735,1.0,0.9862,1.0,1.0,0.04931,1.0,1.0,0.4528
Rv2380c,mbtE,,,,,,,1.98e-08,7.41e-12,,,,,,,0.000181056,0.0003839535,0.6841,0.0054258183123377,0.0001983734267808,0.0221666556599463,0.0002303889527595,0.0004455556,0.0008189474,0.0006340816,1.0,1.0,1.0,1.0,1.0,1.0,0.605,1.0,0.6316,1.0,1.0,0.7519,0.9881,0.12211417,0.10773723,0.04424024,0.03218,0.38633,1.0,0.86915,0.27075,1.0,1.0,0.46524,0.06952,0.80212,0.15687,0.11222,0.0,0.73528,1.0,1.0,0.63085,0.0,1.0,0.74831,0.22468
Rv2381c,mbtD,,,,,,,5.89e-06,3.4e-05,,,,,,,0.000181056,0.0003839535,0.1197,0.882025234828194,0.510142216265744,0.648894787931111,0.4622355286856553,0.0004455556,0.0008189474,0.0006340816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12307432,0.03990086,0.114639,0.3558,0.92865,0.79551,0.41538,1.0,1.0,1.0,1.0,1.0,0.75297,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.01093,0.95443,1.0,0.58345
Rv2382c,mbtC,0.014582877,,,,,,,,,,,,,,0.000181056,,0.0714,0.288249699746592,0.152949988220011,0.440469714903501,,0.1529312639,0.0008189474,0.0006340816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11648212,0.10744938,0.06879167,1.0,0.98622,1.0,0.91725,1.0,1.0,1.0,1.0,1.0,1.0,0.51459,1.0,1.0,1.0,0.97173,1.0,1.0,0.84775,1.0,1.0,1.0
Rv2383c,mbtB,,,,,,,1.64e-15,2.32e-14,0.001084174,,,,,,0.000181056,0.0003839535,0.5052,0.109458334889042,0.0171067696820012,0.115842917648656,0.005300623607745,0.0004455556,0.0008189474,0.0006340816,1.0,1.0,1.0,1.0,1.0,0.9677,1.0,0.5552,1.0,1.0,1.0,1.0,1.0,0.12320259,0.02007701,0.06885887,0.0,0.31096,1.0,0.0932,0.25122,1.0,0.36159,0.71984,0.0,0.23567,0.60412,0.0,0.02635,0.91874,0.23146,1.0,0.57142,0.0,1.0,1.0,0.8608
Rv2384,mbtA,,,,,,,4.95e-05,0.000304834,0.017657347,,,,,,0.000181056,0.0003839535,0.1405,0.381587867813213,0.0019965686137934,0.747660329130275,0.2863488266598638,0.0004455556,0.0008189474,0.0006340816,1.0,1.0,1.0,1.0,1.0,0.9769,1.0,0.3426,0.4235,1.0,0.8678,1.0,1.0,0.11957203,0.1134869,0.02869278,0.13171,1.0,1.0,1.0,0.89352,1.0,1.0,1.0,1.0,1.0,0.89256,0.14936,0.28678,1.0,0.96468,1.0,1.0,0.04534,1.0,1.0,0.97395
Rv2385,mbtJ,,,,,,,,,,,,,,,,,0.4302,0.108272599652171,0.238704364800045,0.11613916418634,0.1543041623442314,0.3080083945,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16211636,0.1676341,0.16493874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18641,1.0,1.0,1.0,0.91131,1.0,1.0,1.0,0.99384,1.0,0.8123
Rv2386c,mbtI,0.02055481,,,,,,,,,,,,,,0.000181056,0.0032058252,0.2428,0.828755918440674,0.885788149412538,0.428641135638796,0.9999980034882888,0.2990810211,0.1026639175,0.0207133333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12326677,0.1141911,0.07106596,1.0,1.0,1.0,0.47465,0.82552,1.0,1.0,1.0,1.0,1.0,0.91937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95453,0.98179
Rv2387,-,,2.32e-07,,,,,,,,,,,,,,,0.9897,0.853544608489323,0.465699049151636,0.92955432834726,0.2888142512185433,0.4989286979,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19305207,0.19070066,0.17215416,0.03683,0.02816,0.0,0.90762,0.13991,0.41062,1.0,0.27639,0.00554,0.00562,0.30149,0.95955,0.27213,0.87101,0.62548,0.0,0.1057,0.16348,0.03325,0.29467,0.06157
Rv2388c,hemN,,0.011337987,,,,,,,,,,,,,,,0.9765,0.176674131454133,0.469252427594304,0.183916524573763,0.0594578035435389,0.3887365323,0.5122896175,0.509836727,1.0,1.0,0.007798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.164415,0.12871059,0.18422795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83399,1.0,1.0,1.0,0.72082,1.0,1.0,1.0,0.90764,1.0,1.0
Rv2389c,rpfD,,,,,,,,,,,,,,,,,,0.102613298640886,0.43706828393138,0.899640470329695,0.0148784863333463,0.4880566223,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,0.8789,1.0,0.6457,1.0,1.0,1.0,1.0,1.0,0.1450051,0.12976947,0.07040213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74343
Rv2390c,-,,,,,,,,,,,,,,,,,,0.910952380952381,0.448730158730159,0.582222222222223,0.7013754322344323,0.3208,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16380476,0.15675535,0.15754232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91904,1.0,1.0,0.72842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99528,1.0,1.0
Rv2391,nirA,0.001244634,0.70110387,,,,,,,,,,,,,,,0.1293,0.136424301855747,0.211697443079618,0.003206284209278,,,,,1.0,1.0,0.03419,1.0,1.0,1.0,0.4065,1.0,1.0,1.0,1.0,0.0,1.0,0.11278413,0.09292648,0.09289614,1.0,1.0,1.0,0.98217,1.0,1.0,1.0,1.0,1.0,1.0,0.99428,0.65634,0.86012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95674
Rv2392,cysH,0.002494562,,,,,,,,,,,,,,,,0.0005,0.0375391965991491,0.151081293097857,0.187513144003179,,,,,0.000897,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3467,1.0,0.11266699,0.09063418,0.09181615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv2393,-,,,,,,,,,,,,,,,,,0.1293,0.524195804195804,0.775608391608392,0.896615384615385,0.9999985323568452,,,,1.0,1.0,0.010658,1.0,1.0,0.2564,0.2766,0.2729,1.0,1.0,0.8138,0.4308,1.0,0.0977892,0.08590704,0.08680684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv2394,ggtB,,,,,,,,,,,,,,,,,0.954,0.222147472621488,0.483667822730758,0.567689915639356,0.0636381567403369,0.4549827542,0.5122896175,0.5092027778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13141753,0.1277304,0.00250607,1.0,1.0,1.0,0.92993,1.0,1.0,1.0,1.0,1.0,1.0,0.83829,1.0,1.0,0.76723,0.98894,1.0,1.0,1.0,0.61982,1.0,1.0
Rv2395,-,,,,,,,,,,,,,,,,,0.9969,,,,0.0038514871765728,0.5025463905,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19776567,0.17961653,0.16581558,1.0,1.0,1.0,0.99073,1.0,1.0,1.0,1.0,1.0,1.0,0.98435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98576,1.0
Rv2396,PE_PGRS41,,,,,,,,,,,,,,,,,0.9121,0.719023733067754,0.517355076163055,0.80871140885489,0.2763026075566503,0.3747578799,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.14554919,0.13539956,0.05451256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99641
Rv2397c,cysA1,0.008453195,,,,,,0.016736668,0.008034986,,,,,,,,,0.0183,0.89029255675815,0.287756464961706,0.445030712664472,,,,,1.0,1.0,0.08368,0.131629,0.000315,0.9522,0.0126,1.0,1.0,1.0,1.0,0.0,0.7566,0.11134811,0.1025337,0.10497681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv2398c,cysW,0.0014770811,,,,,,,,,,,,,,,,0.0005,0.745545258115432,0.302833139383849,0.539770025119045,,0.4428418839,,,0.771852,0.079206,0.364932,0.170784,0.0,1.0,0.4695,1.0,0.889,1.0,1.0,0.0,0.8685,0.10345059,0.08238725,0.08699556,1.0,0.81443,1.0,0.6077,0.93192,1.0,1.0,1.0,0.74321,1.0,0.87048,0.66919,0.98181,1.0,1.0,1.0,1.0,0.84122,0.61982,0.73009,0.5247
Rv2399c,cysT,0.0034107743,,,,,,,,,,,,,,,,0.0183,0.84988978144865,0.596727330239733,0.804960731249049,,,,,1.0,0.544704,0.835401,0.880197,0.000315,0.6561,0.4434,1.0,1.0,1.0,1.0,0.0092,1.0,0.10447243,0.09550638,0.09837845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv2400c,subI,0.004327682,,,,,,0.000211809,0.008589458,,,,,,,,,0.0009,0.199021233159737,0.0005433895042814,0.0791336454883339,,,,,0.000897,0.001066,0.004757,0.219131,0.000807,0.1199,0.0,1.0,1.0,1.0,1.0,0.0,0.4847,0.11310781,0.10544746,0.09293387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv2401,-,,,,,,,,,,,,,,,,,,,,,,0.3631427293,0.5122896175,0.2648590164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13294383,0.12305699,0.11080808,1.0,1.0,1.0,0.91214,1.0,1.0,1.0,1.0,0.98447,1.0,0.81299,0.59719,1.0,0.90262,1.0,1.0,0.62128,1.0,1.0,1.0,0.82947
