Rv_ID,gene_name,2003A_Sassetti,2003B_Sassetti,2005_Rengarajan,2006_Joshi_GI_1,2006_Joshi_GI_2,2011_Griffin_2,2013_Zhang_1A,2013_Zhang_1B,2013_Zhang_2,2013_Zhang_3A,2013_Zhang_3B,2013_Zhang_3C,2013_Zhang_3D,2016_Korte,2018_Rittershaus_1A,2018_Rittershaus_1B,2012_Zhang,2015_Kieser_GI_1,2015_Kieser_GI_2,2015_Kieser_GI_3,2015_Mendum,2016_Nambi,2017_Mishra_1,2017_Mishra_2,2017_Xu_1A,2017_Xu_1B,2017_Xu_1C,2017_Xu_1D,2017_Xu_1E,2018_Carey_1A,2018_Carey_1B,2018_Carey_1C,2018_Carey_1D,2018_Carey_1E,2018_Carey_1F,2018_Carey_1G,2018_Carey_1H,2017B_DeJesus_1A,2017B_DeJesus_1B,2017B_DeJesus_1C
Rv0046c,ino1,,,,,,,,,,,,,,,,,,-1.766492444300603,-3.331824491175576,5.754887502163468,,,,,0.0,0.0,0.0,0.289506617194985,0.0,0.0,0.0,0.0,2.91,2.0,0.0,0.0,0.0,-0.59,-1.01,-0.72
Rv0047c,-,,,,,,,,,,,,,,,,,,0.361496639857131,0.3833103394902416,0.4796613483410501,,-2.74371720977894,-3.03498792081927,-2.10462155416097,-0.2075044492941506,-0.8344344561138883,-0.5005365034794675,2.050351043512766,-1.941934617087433,0.5,-0.83,1.17,-1.36,-0.08,-0.02,0.14,-0.47,-1.24,-4.3,-2.89
Rv0048c,-,,,,,,,,,,,,,,,,,,0.119505116926081,0.2863697296945884,-0.7609023516325261,,-0.884335909435488,0.356378188603799,0.375188410198449,0.1899259610070715,0.0001822792940787099,-0.06427264131245132,0.5014688803284066,0.02673284090947953,0.04,0.6,-0.01,-0.45,0.03,0.11,-0.29,0.47,0.34,-0.7,-0.09
Rv0049,-,,,,,,,,,,,,,,,,,,3.824400363989182,10.74062404448941,-3.224778246482977,,0.428296498579654,-1.00441347116417,-2.85986177107605,-3.445675127118313,-1.130954500098168,-1.927702000779658,-2.657747912109403,0.4027886424310118,1.46,0.77,1.39,3.17,0.89,0.96,0.7,1.04,2.9,-0.22,-0.62
Rv0050,ponA1,,,,,,,-7.954196310386875,-1.359360044554119,3.154598250515318,,,,,,,,,10.02705823884961,5.439840648100823,-1.641463147015586,,-0.420035823626626,0.153256028009048,0.119608352867023,-3.999118605995869,-0.6459989833641254,-1.641231308650705,-0.9391988953266472,-0.3357093585738071,1.5,0.36,0.45,0.84,0.04,0.68,-1.06,0.2,1.29,2.21,2.78
Rv0051,-,,,,,,,,,,,,,,,,,,-0.1383906420244991,0.7155671456883972,0.3925359230699295,,-0.794204356804968,-2.21160077577451,-1.65501669637656,-0.2906640358485337,-0.226848935660624,-1.456780306663902,3.095907268260266,0.3381119800027482,1.45,1.05,-1.08,-0.21,0.28,-0.01,0.47,0.86,-1.02,-1.57,-1.9
Rv0052,-,,,,,,,,,,,,,,,,,,0.4764769701602649,0.9722558232733332,-0.4521177057491391,,-0.831913242292042,0.381901539588479,1.15130721834213,0.1331183265343092,-0.1902460672639416,-0.08387028029038217,0.199827590834142,-0.1909732567652895,1.3,0.78,0.08,0.76,0.32,0.47,0.75,0.9,1.01,0.52,-0.81
Rv0053,rpsF,,,,,,,,,,,,,,,,,,0.2262345622144753,3.538273760170617,0.4609632810818136,,,,,0.1910678447680412,-0.7721177420010629,-2.28300141202164,3.025841852695342,1.816112845535164,1.04,1.95,2.66,1.17,0.79,2.3,1.82,1.41,-0.6,-1.01,-0.72
Rv0054,ssb,,,,,,,,,,,,,,,,,,-1.295688146923555,-inf,-inf,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.0,0.0,-0.59,-0.99,-0.72
Rv0055,rpsR,,,,,,,,,,,,,,,,,,1.803475861378762,8.016808287686555,-6.209705744673125,,-2.92273664736945,-3.81567431444457,-2.42286419264609,-0.4735289873147842,0.2338142669188005,2.002443175928329,-0.7622200093371032,0.03066713624694106,-1.5,0.08,0.96,1.13,0.11,3.78,0.28,0.81,-3.23,-3.69,-3.34
