Rv_ID,gene_name,2003A_Sassetti,2003B_Sassetti,2005_Rengarajan,2006_Joshi_GI_1,2006_Joshi_GI_2,2011_Griffin_2,2013_Zhang_1A,2013_Zhang_1B,2013_Zhang_2,2013_Zhang_3A,2013_Zhang_3B,2013_Zhang_3C,2013_Zhang_3D,2016_Korte,2018_Rittershaus_1A,2018_Rittershaus_1B,2012_Zhang,2015_Kieser_GI_1,2015_Kieser_GI_2,2015_Kieser_GI_3,2015_Mendum,2016_Nambi,2017_Mishra_1,2017_Mishra_2,2017_Xu_1A,2017_Xu_1B,2017_Xu_1C,2017_Xu_1D,2017_Xu_1E,2018_Carey_1A,2018_Carey_1B,2018_Carey_1C,2018_Carey_1D,2018_Carey_1E,2018_Carey_1F,2018_Carey_1G,2018_Carey_1H,2017B_DeJesus_1A,2017B_DeJesus_1B,2017B_DeJesus_1C,B6,BXD102,BXD29,BXD39,BXD40,BXD48a,BXD51,BXD54,BXD56,BXD60,BXD62,BXD67,BXD69,BXD73,BXD73b,BXD77,BXD79,BXD9,BXD90,BXD93,DBA
Rv0590,mce2B,,,,,,,-5.641186952462201,-3.246242428372914,,,,,,,,,,,,,,1.20405989946501,0.356671199023986,1.33500264957612,0.2162715167756552,-0.0264994144429908,-0.4058288678188496,0.0293989487995598,-0.260516612802275,-0.3,0.36,-0.82,-0.23,-0.38,-0.59,-0.07,-0.04,1.67,0.44,0.14,0.01,-0.19,-0.31,0.0,-0.23,0.3,0.56,0.09,0.34,0.39,0.05,-0.38,-0.19,0.1,0.13,0.31,0.21,1.03,0.66,0.23,0.35
Rv0590A,-,,,,,,,-7.292510666389327,-2.543448726076611,,,,,,,,,,2.201982452342246,1.031774603048817,-1.702824132480838,,-0.340813810156767,-2.29902178419716,-2.48422938228106,-0.0440071822390924,-0.2231309394180414,0.0253388738081765,-0.2577658849176143,-0.4320305701921492,-1.58,1.66,0.2,1.83,0.42,-0.06,-0.52,0.41,-0.11,0.12,-0.82,-1.19,-0.28,0.05,-0.55,0.02,-0.34,-0.91,-0.33,0.23,-0.69,0.48,-0.37,0.28,-0.66,0.44,0.21,-0.17,-0.42,0.17,-0.36,-0.44
Rv0591,mce2C,,,,,,,,,,,,,,,,,,0.4900347175437198,0.1708551991248225,0.1064248945657583,,2.05789750311901,-0.220416756691909,-0.359611851648782,0.1084474064277814,0.1202819257308369,-0.0178058347624014,0.0437920339703401,0.0524603002381972,0.56,0.38,0.06,0.92,0.15,0.14,0.32,0.82,0.12,0.07,-0.45,0.05,-0.09,0.32,0.35,0.03,0.14,-0.29,0.05,-0.14,0.2,-0.47,0.12,-0.14,0.17,-0.29,0.12,0.24,0.38,0.17,-0.47,0.34
Rv0592,mce2D,,,,,,,,,,,,,,,,,,-0.1416215908678217,-0.9654785737483562,0.2666917373565302,,-0.464996362382238,0.4004600172247,0.180594862816136,0.0292625822943076,-0.1845456444012513,0.1118265989247365,-0.3684851373383727,0.2374146949366873,0.47,0.32,-0.38,1.49,0.1,0.6,0.19,0.35,-0.64,-1.52,-2.22,0.11,0.11,0.01,0.49,0.24,-0.22,-0.55,0.05,0.32,0.27,-0.02,0.14,-0.03,0.16,0.24,0.08,-0.04,0.12,-0.04,0.39,0.44
Rv0593,lprL,,,,,,,,,,,,,,,,,,-0.1911106048802388,0.1707071895908816,-1.567882460659302,,0.264769572482911,0.91718297168726,0.72758691026684,-0.1990107461303286,-0.2272586103092043,-0.3288629681236141,0.5742034984247738,0.3339305726825792,0.96,0.66,0.01,0.53,0.14,0.13,0.9,0.39,0.71,1.8,1.4,0.42,-0.03,-0.17,-0.06,0.2,-0.42,-1.2,-0.06,-0.27,0.11,-0.51,0.28,-0.15,-0.21,-0.41,-0.57,-0.22,0.09,0.02,-0.16,-0.24
Rv0594,mce2F,,,,,,,,,,,,,,,,,,-0.0594977475774005,0.7207197161019323,0.2164339679514044,,0.0065399632996427,0.327946150298099,0.128687503592661,0.1447214718410275,0.1017666762828752,-0.0646264193966304,-0.224020922541916,-0.0239785231617538,-0.03,0.06,0.18,0.12,-0.02,0.23,0.66,-0.13,0.79,0.79,0.48,0.11,0.17,0.13,-0.05,0.08,0.11,0.01,0.37,0.2,0.14,0.16,0.23,0.11,0.2,0.47,0.23,0.12,0.01,0.15,0.04,0.29
Rv0595c,-,,,,,,,,,,,,,,,,,,-0.3517694255136852,-0.7119643185211824,-0.2045775134673878,,0.767714193209284,-0.538655324839436,-0.356191175752149,0.1239481117211681,-0.1260235216791833,0.0250422692901987,0.5172846620343393,-0.0901728555414266,0.3,-1.07,-0.65,-0.36,-0.38,-0.74,0.0,-0.53,0.57,1.21,2.71,-0.11,-0.13,-0.36,-0.08,-0.61,-0.61,-0.17,-0.62,-0.47,0.23,-0.37,-0.33,-0.73,-0.41,0.4,-0.33,-0.43,-0.48,-0.24,-0.58,-1.43
Rv0596c,-,,,,,,,,,,,,,,,,,,1.325739954436566,1.685353049545827,-5.989340629598794,,-1.50214221723248,-0.456997837935686,0.809013425126961,0.522362874363754,-0.1316656682559605,0.0226198858655845,0.3169504187329772,-0.9728706740563308,1.11,-1.57,0.78,-2.64,-0.18,-1.8,-0.46,-0.77,-1.01,-1.41,-1.15,-1.57,0.57,-0.44,-2.89,0.02,0.34,-0.1,1.7,-0.31,0.09,-0.44,0.66,0.75,-0.56,-2.69,0.01,-0.83,-1.91,0.1,-0.36,0.27
Rv0597c,-,,,,,,,,,,,,,,,,,,-1.176317520447357,-0.7292098115570461,0.709097638287367,,-1.90558383003418,-0.359819898702569,-0.375982443120147,-0.0055902231754089,-0.1017082760995113,0.1790062837301878,0.4138978960889452,-0.1592470366946982,0.56,-0.26,0.44,0.08,-0.1,-0.09,0.84,0.15,-0.43,0.33,0.01,-0.34,0.38,0.02,-0.22,-0.06,-0.6,-0.08,-0.18,-0.14,-0.08,-0.49,-0.3,-0.08,-0.06,0.03,-0.48,-0.34,-0.08,-0.22,-0.01,-0.15
Rv0598c,-,,,,,,,,,,,,,,,,,,-0.0511886929624962,0.1866655952103129,1.233020521294514,,1.60060759708445,-0.0063471647449052,-0.0688890890114661,-0.0037573082432444,0.176237752152072,-0.1778916765730542,0.0575560693591118,-0.2129072126730092,0.79,0.22,0.72,0.35,0.36,0.53,-0.4,-0.23,1.12,0.36,1.73,0.16,-0.1,-0.19,-0.32,-0.5,-0.38,-0.63,-0.57,-0.64,-0.24,-0.96,-0.63,-0.13,0.16,-1.71,-0.47,-0.66,0.01,-0.07,-0.21,0.14
Rv0599c,-,,,,,,,,,,,,,,,,,,0.582145969505482,-1.479913886219275,3.282436631801144,,4.89498895477052,-0.427213800044929,-0.680355307940398,0.0628425188380499,0.0514368724314013,0.0875202196996833,0.0633469837047535,0.1366886719683804,0.34,0.86,-0.3,0.35,-0.04,-0.07,1.02,1.23,-0.41,0.83,-1.29,0.61,-0.48,-0.18,-0.58,0.02,-1.38,1.4,-0.8,-0.05,0.07,-0.71,0.45,-1.03,-0.16,-0.76,0.11,-0.08,0.89,0.17,0.81,0.28
Rv0600c,-,,,,,,,,,,,,,,,,,,-1.142422163379901,0.7716585360732666,-2.880914938805494,,0.935293915333362,4.3371921304305,4.11029401397314,0.0728691908973453,0.6453852784614696,-0.139715626005596,0.5949330664836552,0.2771968578638889,-0.84,-2.44,-0.54,-0.81,-0.53,0.18,-2.15,-0.35,0.94,1.66,3.25,0.0,-0.53,-0.95,-0.32,0.1,-0.83,0.3,-0.28,-0.33,-0.21,-1.1,-0.12,-0.42,0.0,-0.28,-0.47,-0.03,-0.63,-0.35,-0.17,-0.16
Rv0601c,-,,,,,,,,,,,,,,,,,,-1.0110366408421,-0.4929961575679537,0.7906755231749821,,2.24067676810856,0.378456125969809,0.331747695990963,-0.0511132830047473,0.5734799326738638,0.3740087521195553,-0.3988850196625516,-0.4664825451717221,0.42,1.98,-0.07,0.93,0.81,0.69,2.07,0.39,-1.06,-1.82,0.82,0.8,-1.26,0.23,-0.53,-0.22,-0.59,-1.7,-0.26,-1.76,0.69,-0.26,0.2,0.39,-0.02,-0.38,-0.56,0.32,0.52,-0.54,-0.29,-0.55
Rv0602c,tcrA,,,,,,,,,,,,,,,,,,-0.2083368334297405,0.2093513484198288,0.3475011808536314,,0.65990354694308,0.679679769429162,0.564100807785215,-0.0919013811450141,0.4365859419152383,0.1777594997921985,0.13756770200306,0.0826816916744922,0.3,0.65,1.94,1.27,0.81,1.02,1.56,0.5,-1.89,-1.18,0.04,0.56,0.45,-0.05,0.43,0.27,-0.15,0.44,-0.31,0.19,0.73,-0.91,-0.17,-0.1,-0.24,0.48,0.12,0.08,-0.02,0.01,-0.15,0.26
Rv0603,-,,,,,,,,,,,,,,,,,,-0.9334099839420028,0.607767669665377,-2.786153943021596,,,2.47552806153679,,0.0,0.0577705320946313,0.0410029741253743,0.1395513523987936,-0.7104933828050153,-1.02,-3.38,1.62,-0.11,0.73,2.07,3.02,-0.11,-0.62,-1.04,-0.75,4.35,0.0,3.26,0.0,0.0,0.0,3.77,0.0,0.0,0.0,4.99,0.0,0.0,0.0,0.0,2.83,0.0,3.34,0.0,0.0,0.0
Rv0604,lpqO,,,,,,,,,,,,,,,,,,1.406062976971991,0.731230849306207,-0.3683920331379519,,-1.29775356337287,0.810610875947593,-0.0277053232108374,0.0390142569555894,-0.1667333381767563,0.1532898041518028,-0.5444591103005672,-0.0963665907077295,0.32,-0.43,0.21,-1.0,0.14,1.46,0.47,-0.63,-1.39,-1.77,-3.09,0.05,0.27,-0.1,-0.02,0.04,-0.73,-0.38,-0.77,-0.09,0.09,0.32,0.5,-0.63,-0.38,-0.05,-0.37,-0.33,0.1,0.03,-0.94,0.22
Rv0605,-,,,,,,,,,,,,,,,,,,1.365169151071678,0.0477531589505758,-0.8649821005216679,,-0.725864754298699,-0.0123996459783797,0.602114096407142,0.1644615728125988,-0.0591033257253758,0.1615389167605562,0.0877515095326672,-0.191914932149753,0.22,-0.15,0.35,-0.25,-0.39,0.22,0.36,-0.27,0.97,0.7,-0.28,0.1,0.21,0.11,0.15,0.08,0.19,-0.41,0.48,0.0,0.55,0.38,0.42,0.08,0.32,-0.19,0.1,0.11,0.26,0.18,-0.06,-0.11
Rv0606,-,,,,,,,,,,,,,,,,,,-0.9039889092591524,-0.8488741070310561,1.555221734477977,,-0.240372933961456,-0.300773483838685,-0.233117086701569,-0.0726895039195075,-0.0752637866068474,0.1376914113637825,-0.0179435795447664,-0.1186663407860449,,,,,,,,,1.13,1.75,2.41,0.14,-0.72,0.16,-0.45,-0.52,-0.18,0.26,0.48,-0.23,-0.14,0.3,0.06,-0.35,0.18,0.83,0.0,0.15,-0.24,0.52,-0.75,-0.69
Rv0607,-,-2.449528761057102,,,,,,,,,,,,,,,,,-5.321338313554122,-inf,-inf,,8.30712031262832,3.57911249235949,1.65458847937866,0.0490019004739973,0.3221816961022458,-0.0709979908413955,-0.108355208542219,-0.5547121220704061,1.8,0.77,-0.13,1.59,-0.58,0.79,0.88,2.24,-0.67,-1.07,-0.8,-0.92,-1.52,-0.15,0.13,0.69,0.75,-3.41,1.71,-0.46,-1.43,-0.99,0.41,-1.0,-0.5,-2.0,-0.43,0.75,-0.28,0.51,-0.58,-2.16
Rv0608,-,,,,,,,,,,,,,,,,,,-3.903853075097435,-4.428270980393291,6.024911701970869,,,3.16111358292633,4.51662709894169,0.1166893526874678,0.2018066493656641,0.0876661993579486,-0.252216636718843,-0.4432153178073071,-0.45,-1.4,0.76,-0.9,-0.89,-1.31,-1.07,-0.87,-0.58,0.24,-0.7,-3.08,-0.75,-2.77,-5.17,-1.88,-5.17,-2.3,-1.24,-0.32,-2.19,-5.17,-0.42,-0.81,-5.17,-1.5,-5.17,-5.17,-2.47,-0.92,-2.85,-5.16
Rv0609,-,,,,,,,,,,,,,,,,,,,,,,-1.86773764430612,-0.0656186452412108,-0.746810813249999,-0.0428895607564942,-0.420138564903173,-0.086436208723148,-0.0657910927927507,-0.2835681596049844,1.02,-0.45,-0.19,0.29,-0.08,-0.07,-0.72,-0.34,0.46,-0.96,-0.49,0.24,-0.04,0.26,-0.26,-0.35,-0.49,-1.54,-0.79,-0.15,0.18,-0.61,0.47,-0.05,-0.1,-3.09,-0.13,-0.48,0.55,0.04,-0.23,0.01
Rv0609A,-,,,,,,,,,,,,,,,,,,0.8430608173898293,0.0919352390438534,-1.247817146055672,,6.33252885183714,-3.95711330145309,-0.424436381530674,0.6372397795882107,0.6121642282797941,0.24368333574333,0.2602293708453591,0.1094112167205821,-0.29,0.32,2.67,-0.04,1.59,0.63,2.48,-0.65,-0.6,-1.0,-0.54,1.96,-2.12,-2.88,-1.86,-0.29,0.16,-2.06,-1.74,-5.29,-1.9,-0.15,-2.86,-1.01,-3.84,-3.61,-5.29,-5.29,-0.9,-3.29,-5.3,-3.36
Rv0610c,-,,,,,,,,,,,,,,,,,,-0.2479480557923009,0.0569687198183086,-0.1744265231102529,,0.789778231354888,-0.1968818443924,-0.459171189745148,-0.1515484644878279,-0.0105537781607411,0.0190979817707719,-0.7839569452546901,-0.1168518673961533,1.58,0.5,0.91,-0.19,0.57,0.79,0.91,-0.27,-0.53,-1.89,-0.08,0.7,-0.01,-0.33,0.14,0.29,0.01,0.4,0.58,0.13,0.16,0.07,-0.32,0.13,-0.1,0.18,-0.3,-0.26,-0.13,-0.19,0.55,-0.01
Rv0611c,-,,,,,,,,,,,,,,,,,,-0.6432943063728336,-0.0835745903420273,0.1985262643259984,,0.446706534251324,0.508348614582677,0.333273077739656,0.1701757139507876,0.0877055217366366,-0.0994690781721887,0.1739627887428376,-0.073862363578448,0.08,0.41,0.17,-0.35,-0.04,-0.17,-0.11,0.15,1.68,1.55,2.01,-0.43,0.01,-0.69,-0.17,-0.1,0.49,-0.04,-0.6,-0.03,0.32,0.45,0.01,0.06,-0.37,-0.3,-0.09,-0.1,-0.63,-0.22,-0.34,0.3
Rv0612,-,,,,,,,,,,,3.863933086878111,,,,,,,-1.341618796119399,1.807218402937046,-0.1802294642479108,,2.45652141954724,-0.73414851246292,-1.78762648899344,-0.1645579797907346,0.2248601098088009,0.0122270756207611,0.0634299977410017,-0.0045092085217224,-0.46,0.54,-0.64,-0.04,0.24,0.42,2.08,-0.02,0.22,-0.21,-2.19,-0.89,-0.26,-0.17,-1.78,-0.14,-0.99,-0.06,-1.2,0.04,-0.09,-0.12,-0.84,-1.02,-0.27,-1.49,-0.57,-0.73,-1.47,-0.13,-0.33,-0.47
Rv0613c,-,,,,,,,,,,,,,,,,,,0.3570240992000812,-0.0104052326459033,-0.2314896883765777,,0.0125071459589073,-0.353436220840114,-0.228513656140612,0.2126582678430604,0.0559088855918939,-0.0741220060181435,-0.130628151331857,0.154948850567029,0.53,0.87,-0.76,0.02,0.08,0.31,0.51,-0.1,-1.54,-1.24,-0.14,0.28,0.44,0.2,-0.23,0.1,-0.29,-0.29,0.01,0.14,0.52,-0.11,0.13,-0.11,-0.12,0.17,-0.06,-0.41,-0.68,-0.01,0.53,0.2
Rv0614,-,,,,,,,,,,,,,,,,,,0.7381338553862091,0.03463978177581,-0.2589528083580743,,-0.338803981164606,-0.307885513108381,-0.0673711458474748,0.1854373737350042,0.044344912360884,0.0115583174082735,-0.2032650940523595,-0.1480986389891339,-0.6,-0.58,-0.23,-0.01,-0.36,-0.46,-0.14,0.29,-1.77,-1.61,-1.26,0.1,-0.18,-0.25,-0.59,-0.02,-0.35,-0.31,-0.62,-0.28,0.29,0.04,-0.13,-0.19,-0.24,-0.73,-0.13,-0.54,-0.44,-0.29,-0.29,-0.27
Rv0615,-,,,,,,,,,,,,,,,,,,0.519646333108265,-0.2674775051149767,-5.204082614394654,,-0.354931749097926,0.38753050995386,-0.304007114385581,0.3241651378580549,0.424871859383419,0.0604023595471286,0.3188160933963931,0.4865990352712034,-0.03,0.42,1.44,-0.86,0.05,1.09,-0.91,-0.24,0.79,0.93,1.52,0.69,1.34,0.44,0.02,0.46,0.36,0.63,-0.08,0.46,-0.13,0.7,-0.14,0.1,-0.12,-0.52,0.0,-0.21,0.18,-0.37,-0.25,0.48
Rv0616c,-,,,,,,,,,,,,,,,,,,-1.701684723582158,-1.369076110778031,0.4055451082539874,,-2.07831540742418,-0.576192719962402,0.823773007265769,0.0223145858875348,0.0850610782363442,0.302008955768563,-0.1743682079532517,-0.242940835326564,-0.51,-0.66,-1.33,-1.43,-0.7,-0.35,-0.5,0.26,1.73,1.73,1.26,0.16,0.09,0.11,-1.29,-0.44,-0.39,-0.61,-0.16,-0.27,0.19,-0.51,0.11,-0.54,-0.39,0.65,-0.38,-0.38,0.27,-0.12,-0.17,-0.46
Rv0617,-,,,,,,,,,,,,,,,,,,0.5448840533957651,0.0206565483823162,-2.463671507543865,,-1.02531516727415,-1.1952737194641,-1.08754065205546,-0.0720565703367366,-0.5838734126929218,0.3003323240355806,-0.253295088058769,-0.5871368719554931,0.61,0.64,-1.63,-0.62,-0.15,-0.4,-0.86,0.39,0.71,-0.27,0.49,0.37,-0.41,0.1,0.44,-0.04,-0.19,-1.88,-0.87,0.19,0.01,-0.42,-0.15,0.02,-0.71,-0.94,-0.59,-0.79,0.3,0.34,1.17,-0.55
Rv0618,galTa,,,,,,,,,,,,,,,,,,-0.2162825614264438,-1.630301195282401,0.4044782005401033,,0.698143233271982,-0.547706075016477,-0.233930687907238,-0.1534307977089073,0.2528622981632867,-0.1070401829126387,0.0870142055064487,2.211523036087784,1.39,0.39,0.4,-1.61,0.11,-0.18,1.38,0.82,-0.44,-1.73,-1.37,-0.18,-0.59,0.61,-0.41,0.17,1.01,0.33,0.17,0.23,0.18,0.66,0.05,0.11,0.01,-0.09,0.52,0.45,-0.41,0.29,0.84,0.5
Rv0619,galTb,,,,,,,-6.251372885292596,-4.185845704558981,,,,,,,,,,2.165268412133605,1.755422928037947,-3.366671105139795,,1.81563889732108,-1.42619923598926,-1.45665226331906,0.3105120508216085,0.0004356621023258,-0.1609493766286082,-0.0563497403788819,-0.0037965680880793,0.08,0.17,-0.09,-0.47,0.12,0.99,-0.91,-0.39,-0.13,0.36,-0.54,-0.44,-0.72,-0.6,-0.93,-0.33,0.41,-0.54,-0.3,-1.01,-1.15,-0.57,-0.84,0.1,-0.96,0.62,-0.24,-0.21,-0.6,-0.29,-0.96,-2.0
Rv0620,galK,,,,,,,,,,,,,,,,,,0.6804450084050001,-1.649167763793856,-3.80990105720014,,0.199110764298933,0.634846299112792,1.29551415534463,-0.0220263063299989,0.1886468443231747,-0.0869796612153829,0.2996602513231229,0.0147780553712793,-0.37,0.23,-2.37,-0.48,-0.64,-0.06,0.91,1.57,1.26,0.69,0.92,-0.27,-1.19,0.39,-0.27,0.75,-1.27,1.06,-0.25,0.1,0.63,0.83,1.37,-0.69,-0.61,-2.42,-0.42,0.01,-1.56,0.45,0.58,0.09
Rv0621,-,,,,,,,,,,,,,,,,,,-0.6144538477963722,-0.6455800423401534,-0.8882994300866888,,2.12861166887711,-0.439640939542426,-0.17263503938829,-0.0806407190398873,0.0012492669629414,-0.1144294710482819,-0.1106580980982149,0.0539225469032995,1.24,0.82,0.71,0.35,0.56,0.91,0.67,0.61,0.71,-0.13,-1.17,0.52,-0.26,-0.22,0.05,-0.37,-0.7,0.08,-0.49,0.38,-0.16,-0.15,0.4,-0.78,0.33,-0.17,-0.55,-0.25,-0.25,0.47,-0.06,-0.1
Rv0622,-,,,,,,,-7.303780748177103,-3.910743702698379,,,,,,,,,,0.3812008407060183,0.7823452142472558,-3.98920819291338,,-0.185203839162974,1.0724002185886,1.65044177356472,-0.032172431746829,-0.1244550991248884,0.1329437299466296,0.2960777439547945,0.3306830981631147,-2.08,-1.23,-0.26,0.0,-0.85,-0.53,-0.72,-0.87,3.95,2.08,2.17,-0.31,0.75,-0.01,-0.05,0.25,0.02,-0.58,0.76,0.27,-0.08,-0.14,0.23,0.1,0.17,0.54,0.09,0.14,-0.05,0.14,0.29,0.42
Rv0623,-,,,,,,,,,,,,,,,,,,1.322186561556909,-4.306917279879684,3.727399479670919,,3.14787033588749,-1.3115141710345,0.010344815430365,0.2998052839892222,0.3376954107456789,0.1841388606620131,0.0693210605039065,0.9165839918123624,-1.95,2.94,2.43,-3.18,1.85,0.51,-0.94,0.61,-0.6,-1.01,-0.15,0.92,-2.69,-3.77,-4.42,0.25,-5.74,-1.03,-0.48,-2.18,-1.32,-1.99,-1.07,-0.17,-2.86,1.25,-2.56,-2.66,0.86,-2.59,-3.45,-4.23
Rv0624,-,,,,,,,,,,,,,,,,,,1.533020250216424,-0.0630321265068044,0.6871929477851413,,0.0292309780637531,-0.757343521133929,-0.136693388379786,-0.0339990594071239,-0.4974911654097272,0.3723957716636498,-0.0700214358059082,-0.0383128116311165,0.83,-0.15,0.33,-0.28,0.32,0.29,0.83,-0.42,-0.21,-1.51,-0.6,0.42,0.51,-0.24,0.19,0.66,0.27,-0.06,0.69,0.52,0.52,0.07,1.17,0.57,0.21,-0.43,0.63,0.23,0.78,0.5,0.73,0.57
Rv0625c,-,,,,,,,,,,,,,,,,,,-0.2876633825773562,0.6230538179551087,0.2245600222713984,,-1.62205895062114,0.823140250896898,0.912690622450881,0.0264223420222453,0.1609344148676715,0.171065300492566,-0.0754313031044153,0.5585918798832508,0.38,0.76,1.44,0.3,0.37,0.39,1.1,-0.02,-2.24,-1.97,-2.03,0.12,-0.28,-0.16,-0.34,0.07,-0.63,0.81,-0.21,0.28,0.16,-0.57,0.08,-0.61,-0.22,-0.39,-0.14,0.06,0.04,0.17,-0.17,-0.03
Rv0626,-,,,,,,,,,,,,,,,,,,-0.2931177852512669,0.1752996563113841,-5.949952750820083,,-3.54754194418345,-0.256988467853034,-0.084459042015503,-0.149951624857801,0.5506382399802888,0.0680681447678122,0.3298630420224334,0.7976187868416206,0.25,1.48,1.49,-0.7,0.83,1.79,1.82,0.63,0.54,0.11,0.42,-0.3,-0.2,-0.51,0.28,0.14,-0.6,-0.12,-0.17,-1.31,0.29,-0.97,-0.49,-0.82,0.13,0.02,-0.15,-0.37,0.38,-0.45,-0.54,-0.48
Rv0627,-,-2.804534370111923,,,,,,,,,,,,,,,,,-inf,-4.350813234639532,-inf,,4.89441551990214,,,0.0,0.0,0.0,0.0,0.0,-1.94,-1.99,-1.83,-1.94,-0.8,2.98,-1.94,0.43,-0.61,-1.04,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0628c,-,-2.831051077832518,,,,,,,,,,,,,,,,,-0.0226680749640246,-0.0571220728734164,-0.3902592005015161,,-0.674544733337025,-0.646443090380706,-0.317612169538827,-0.136136687986029,0.0609451811663016,0.1032289016616526,-0.0876880201212612,0.0698029856598405,2.93,-0.07,1.11,0.03,1.21,0.78,0.36,1.33,1.7,1.95,2.53,-0.07,0.24,0.03,-0.59,0.26,-0.04,0.48,-0.25,-0.04,0.23,-0.49,0.25,-0.15,0.12,-0.75,-0.39,-0.34,0.1,-0.16,-0.12,-0.05
Rv0629c,recD,,,,,,,,,,,,,,,,,,0.4298767502237273,-0.9767496574602482,0.3043198415546468,,1.80601321324596,0.0831861522716609,-0.336610647481033,-0.0004274652004278,0.3345445110300338,-0.0255718907644799,0.3452645248941921,0.1652025911999092,-0.07,-0.46,-0.48,0.58,-0.21,0.83,0.89,0.39,-0.12,0.34,-0.15,-0.02,-0.51,-0.16,-0.56,-0.64,-0.72,-0.13,-0.54,-0.6,-0.33,0.86,-0.22,-0.17,-0.3,0.06,-0.18,0.02,0.19,-0.04,-0.01,-0.49
Rv0630c,recB,,,,,,,,,,,,,,,,,,-0.6374352894934244,-1.275048360591326,0.9670477651510164,,0.605083714614278,0.216094703250023,0.326555058375573,0.0512077077866923,0.0320121184362668,0.1611244834135983,0.1177813212511903,0.0291302215678375,0.74,0.49,0.97,0.39,0.34,0.25,0.67,0.67,0.05,-0.02,0.16,0.04,-0.49,-0.55,-0.6,-0.41,-0.95,-0.72,-0.72,-0.61,0.34,-0.64,-0.51,-0.71,-0.61,-0.87,-0.71,-0.48,-0.54,-0.41,-0.29,-0.74
Rv0631c,recC,,,,,,,,,,,,,,,,,,0.1798273799882791,-0.1803592616097686,-0.2215482551063709,,0.211165513086414,0.31669225211756,0.160262503190193,-0.0217579942209794,0.1351819699789996,-0.1258378171814757,0.133603487630287,0.1188060816468861,0.1,0.46,-0.37,0.27,-0.2,0.28,-0.24,1.27,1.58,1.98,1.68,0.55,-0.13,-0.18,0.3,-0.14,-0.51,-0.63,0.09,0.08,0.41,-0.12,0.26,0.06,-0.32,-0.58,-0.33,-0.39,0.02,-0.41,0.09,-0.16
Rv0632c,echA3,,,,,,,,,,,,,,,,,,-1.472728973465582,-1.718903054963527,1.718266915240077,,0.411561914299821,-0.760514852514882,-0.346284836091012,0.0468733056889103,0.075369990023648,0.0217871347992873,0.2808484351475132,-0.0725124997843679,-1.82,-0.09,-0.02,0.1,-0.58,-0.25,0.93,-0.84,0.36,-2.04,-3.15,0.26,0.06,0.23,0.05,0.22,0.34,-0.17,0.48,0.27,-0.16,0.7,0.25,0.69,-0.03,0.34,0.03,0.09,0.39,0.43,0.75,0.23
Rv0633c,-,,,,,,,,,,,,,,,,,,-0.1956055403106177,0.4810481759664328,0.7370671231322604,,-0.723498774911228,0.0068053700091978,-0.15524669882176,0.1310018086829729,0.0835961658754256,0.0325607115881296,0.6657257749881462,-0.0169560767978071,0.24,0.43,0.51,-0.05,-0.02,0.28,-0.06,0.71,-0.89,0.28,-0.77,0.04,-0.75,0.0,0.01,-0.34,-0.06,-0.08,-0.43,-0.66,-0.36,-0.19,-0.48,-0.39,0.07,-0.47,-0.24,-0.23,0.28,0.02,-0.53,-0.51
Rv0634c,-,,,,,,,,,,,,,,,,,,-0.7376268229805468,-0.5042044353609205,0.0604410752840696,,,0.157472990527048,0.821902407394915,0.1872071838527393,-0.2006410216556275,-0.1601297530182157,-0.129642395683331,-0.4025771061859075,-1.39,0.19,-0.17,-0.67,-0.33,0.01,-0.42,-0.44,-0.33,1.24,-1.04,0.4,-0.6,-0.59,0.03,-0.82,-0.73,-0.04,-0.21,-0.38,-0.37,-0.21,-0.61,-0.47,-0.96,-0.72,-0.72,-0.73,-0.37,-0.24,-0.45,-0.62
Rv0634A,-,,,,,,,-7.68010148783845,-3.87493678843051,inf,,,,,,,,,-0.990919357776808,-0.179715910689586,-2.429140874356842,,0.15820583614491,0.465997257339778,0.319459684380751,-0.6285169478591814,-0.3622530383899397,-0.4189309027723978,-0.6531366038651744,0.2586384759743742,-1.0,0.17,-1.94,-1.38,-0.27,0.71,1.12,-0.24,-0.7,0.81,-1.09,-0.78,-0.89,-0.55,0.04,-3.16,0.8,-2.26,-2.47,-1.11,-2.55,0.8,-3.05,-0.73,-1.17,-1.09,-0.49,-1.6,-1.73,-1.07,-1.7,-2.14
Rv0634B,rpmG,,,,,,,,,,,,,,,,,,-0.9396601477436948,-inf,-inf,,1.32337213056651,,,0.0,0.0,-0.3219280948873623,0.0,0.0,1.46,6.18,1.54,1.04,4.16,1.73,4.42,5.91,-0.61,-1.01,-0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0635,-,-3.990740897178236,,,,,,,,,,,,,,,,,-1.342299895729798,2.0,-1.30087548518654,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,2.38,1.04,-0.6,-1.0,-0.73,-0.13,-0.09,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13
