hUMAP_x	hUMAP_y	gene_names
8.419689	-15.1204815	Rv2360c
19.267889	8.467836	Rv2361c
9.728394	-6.3995485	Rv2362c
10.983634	12.3455925	Rv2363
21.016733	11.262526	Rv2364c
9.928891	-1.5197991	Rv2365c
14.798524	-2.19724	Rv2366c
14.03097	-14.955151	Rv2367c
8.687439	18.817549	Rv2368c
8.276974	1.1703469	Rv2369c
14.051093	-1.9965295	Rv2370c
17.872135	14.065837	Rv2371
8.604212	2.2935045	Rv2372c
11.956246	20.04318	Rv2373c
16.275116	1.2193482	Rv2374c
21.321507	11.370656	Rv2375
9.411128	-0.07505011	Rv2376c
9.316117	-4.3176613	Rv2377c
9.301014	-4.3143854	Rv2378c
9.408916	-4.2274113	Rv2379c
9.323566	-4.4254665	Rv2380c
9.323271	-4.4342046	Rv2381c
9.749565	-5.134372	Rv2382c
9.239857	-4.491504	Rv2383c
9.379456	-4.31688	Rv2384
10.058989	1.3464892	Rv2385
11.199293	0.5699412	Rv2386c
2.8271823	14.88289	Rv2387
2.1916082	24.140432	Rv2388c
10.787347	5.511791	Rv2389c
11.029704	5.584686	Rv2390c
2.3053975	23.802649	Rv2391
13.475672	1.9675189	Rv2392
2.0404706	23.963905	Rv2393
2.2655718	3.554893	Rv2394
7.466828	8.56287	Rv2395
12.099116	-2.4681928	Rv2396
15.975157	-0.7445179	Rv2397c
10.430543	-3.638088	Rv2398c
17.048439	14.432066	Rv2399c
16.30894	8.404009	Rv2400c
11.691558	-1.284336	Rv2401
21.771252	11.536171	Rv2402
11.043751	-0.43510967	Rv2403c
2.1487644	24.003338	Rv2404c
10.081475	0.44407746	Rv2405
14.554009	5.534595	Rv2406c
11.599088	-0.51752937	Rv2407
8.011556	2.2116709	Rv2408
7.2648034	-1.9982139	Rv2409c
16.024717	-3.1073093	Rv2410c
8.944617	5.5155716	Rv2411c
16.268301	9.028072	Rv2412
8.573585	1.0343786	Rv2413c
2.6850448	14.757718	Rv2414c
15.128586	1.3312312	Rv2415c
12.7931	1.6901046	Rv2416c
12.465857	-1.4560567	Rv2417c
10.7896595	0.9857062	Rv2418c
14.2658615	-1.2676122	Rv2419c
8.337692	1.6762803	Rv2420c
12.444701	20.800802	Rv2421c
14.144609	0.37954465	Rv2422
13.335312	-2.488636	Rv2423
9.375298	4.495409	Rv2424c
8.428818	-15.111958	Rv2425c
13.960387	-1.2408843	Rv2426c
9.308009	5.2396092	Rv2427c
14.357483	-0.07684371	Rv2428
7.573692	1.5437839	Rv2429
11.732104	-1.9185442	Rv2430c
2.6763499	3.6026309	Rv2431c
11.5673	2.0142496	Rv2432c
9.560208	2.5932884	Rv2433c
14.538495	-2.0615768	Rv2434c
12.574017	2.5643814	Rv2435c
11.748404	0.44521824	Rv2436
11.761958	0.14591	Rv2437
12.834592	2.2363312	Rv2438A
13.497007	20.101723	Rv2438c
3.2627316	11.681866	Rv2439c
15.274794	0.2186447	Rv2440c
17.262896	8.14441	Rv2441c
19.350536	11.293085	Rv2442c
14.855498	1.0964178	Rv2443
13.535124	12.269864	Rv2444c
15.776244	10.80897	Rv2445c
8.938111	3.3904998	Rv2446c
15.426164	10.82079	Rv2447c
9.285031	-6.2807984	Rv2448c
13.441054	8.643441	Rv2449c
5.7097435	2.3301394	Rv2450c
7.2895427	2.947565	Rv2451
11.591583	-1.628408	Rv2452c
10.633778	4.6809325	Rv2453c
2.0146177	24.04293	Rv2454c
2.1776009	23.892426	Rv2455c
8.076017	-0.45448592	Rv2456c
18.920176	7.9588504	Rv2457c
15.973054	-2.1696932	Rv2458
8.210418	-4.3357115	Rv2459
17.96799	13.809637	Rv2460c
9.122374	-6.259225	Rv2461c
8.680308	18.808525	Rv2462c
6.7377095	3.9292622	Rv2463
11.29744	-1.0982847	Rv2464c
15.332037	3.3643103	Rv2465c
11.454481	3.6270795	Rv2466c
5.691961	3.2232306	Rv2467
8.415967	2.266948	Rv2468c
2.7011137	14.844816	Rv2469c
9.373847	3.849397	Rv2470
8.209703	2.86542	Rv2471
11.649376	5.085009	Rv2472
7.488185	8.739569	Rv2473
15.257113	-0.6335607	Rv2474c
8.245173	-3.2703426	Rv2475c
20.156794	-0.028450027	Rv2476c
15.363761	17.895254	Rv2477c
11.253617	-2.0857668	Rv2478c
-3.110816	16.712175	Rv2479c
-3.1375124	16.728283	Rv2480c
8.918138	4.0204935	Rv2481c
7.7459497	5.523078	Rv2482c
5.182887	-6.613865	Rv2483c
11.337262	-4.7183905	Rv2484c
7.874295	-0.24622226	Rv2485c
9.275414	1.8505601	Rv2486
10.049068	2.8163836	Rv2487c
3.9410272	14.202594	Rv2488c
13.51475	1.0479832	Rv2489c
3.3726363	5.726358	Rv2490c
12.706434	2.4195886	Rv2491
8.983029	-0.5660619	Rv2492
8.323728	4.2124	Rv2494
8.860448	12.278358	Rv2495c
8.616014	3.32725	Rv2496c
12.151134	9.631051	Rv2497c
6.3171625	4.714928	Rv2498c
14.587366	0.080138355	Rv2499c
7.8142385	1.0215464	Rv2500c
11.311585	-0.7043429	Rv2501c
14.002339	-2.3428452	Rv2502c
13.331768	2.6045449	Rv2503c
12.747521	1.4461108	Rv2504c
10.558946	-0.47131577	Rv2505c
12.466292	-6.437686	Rv2506
21.708092	11.584569	Rv2507
7.2068114	-0.1153879	Rv2508c
18.86981	7.917646	Rv2509
10.454906	-0.66851157	Rv2510c
15.255772	10.758157	Rv2511
-2.8095891	16.757341	Rv2512c
11.580151	-3.589009	Rv2513
9.1161375	-0.28000844	Rv2514c
11.234007	0.24218574	Rv2515c
9.59759	-6.373529	Rv2516c
10.297481	2.3891664	Rv2517c
13.533433	11.162387	Rv2518c
8.966384	0.19985044	Rv2519
16.683964	-0.4513852	Rv2520c
5.503254	-5.4147773	Rv2521
10.993284	-0.4455886	Rv2522c
16.379194	10.0178175	Rv2523c
13.551785	12.33248	Rv2524c
16.552505	2.8343859	Rv2525c
12.627002	-1.0614365	Rv2526
15.961143	-2.3970454	Rv2527
9.598156	1.3542544	Rv2528c
5.0508065	-6.989789	Rv2529
10.747304	2.560737	Rv2530A
9.961311	5.197152	Rv2530c
10.226879	5.2736335	Rv2531c
7.3818464	-0.7604784	Rv2532c
19.055124	8.243675	Rv2533c
11.893636	20.217571	Rv2534c
9.786054	-6.259304	Rv2535c
16.962526	22.68848	Rv2536
8.252405	-15.288209	Rv2537c
15.899642	-3.3725312	Rv2538c
25.102938	3.162364	Rv2539c
17.670624	9.944469	Rv2540c
7.6001954	4.369969	Rv2541
8.612551	1.0730207	Rv2542
1.352391	5.094628	Rv2543
10.959124	2.6768951	Rv2544
18.542051	2.6010303	Rv2545
12.09786	5.4920855	Rv2546
13.380997	-2.1618812	Rv2547
7.259327	8.419621	Rv2548
12.25924	-10.0476675	Rv2549c
8.592078	1.5738074	Rv2550c
12.383949	2.8645954	Rv2551c
19.254736	8.026861	Rv2552c
16.321573	2.7560904	Rv2553c
16.41701	9.269493	Rv2554c
13.807678	19.87748	Rv2555c
13.275575	-1.7595055	Rv2556c
5.3461547	2.5449884	Rv2557
10.797949	4.799027	Rv2558
14.620816	-0.17181827	Rv2559c
9.527949	7.1010623	Rv2560
11.331432	1.1129317	Rv2561
8.350113	-2.004241	Rv2562
12.7980175	-6.415366	Rv2563
12.622105	-6.4370866	Rv2564
10.162475	-2.6554267	Rv2565
12.24179	-4.2148657	Rv2566
4.3116245	6.7730856	Rv2567
12.078061	5.399687	Rv2568c
4.364984	6.666513	Rv2569c
11.85773	1.4501678	Rv2570
8.089726	-3.2528367	Rv2571c
19.03217	8.674357	Rv2572c
8.900625	5.1812296	Rv2573
15.33856	3.3256176	Rv2574
4.61757	8.792162	Rv2575
7.313118	-2.0730143	Rv2576c
13.895309	-2.43715	Rv2577
14.081894	3.3664975	Rv2578c
10.662882	3.233977	Rv2579
17.364347	13.167433	Rv2580c
17.479534	8.154056	Rv2581c
15.723082	10.958922	Rv2582
2.1755106	23.8875	Rv2583c
8.336345	2.442495	Rv2584c
12.017392	4.6189885	Rv2585c
11.378166	3.678647	Rv2586c
6.767254	2.5252059	Rv2587c
7.1845355	-3.5976105	Rv2588c
10.390965	4.844816	Rv2589
3.4488192	14.546994	Rv2590
12.010456	-4.167935	Rv2591
1.2413709	5.2363143	Rv2592c
15.648864	2.3739913	Rv2593c
16.616781	-1.1462772	Rv2594c
8.02738	2.9562821	Rv2596
12.081304	3.7502332	Rv2597
11.153908	-0.7328758	Rv2598
10.880144	1.8416227	Rv2599
13.228561	-2.2886078	Rv2600
12.191083	1.2995492	Rv2601
12.15681	1.8412608	Rv2601A
13.301965	8.519762	Rv2602
15.232243	18.116848	Rv2603c
12.275725	-0.12350853	Rv2604c
15.68081	-3.1484115	Rv2605c
15.784384	-3.4570203	Rv2606c
14.663125	-2.088251	Rv2607
14.6692705	-2.0735402	Rv2608
16.464464	2.8156395	Rv2609c
19.15003	11.036677	Rv2610c
21.211565	11.509741	Rv2611c
16.921837	-9.849721	Rv2612c
12.205357	2.6931074	Rv2613c
12.588016	3.0285585	Rv2614A
17.685646	13.129856	Rv2614c
3.6696963	6.1226077	Rv2615c
11.140342	-4.8309546	Rv2616
10.898322	-0.33439493	Rv2617c
15.15689	1.1423858	Rv2618
6.044157	2.996156	Rv2619c
11.4538965	4.1870646	Rv2620c
8.015102	4.838265	Rv2621c
-0.08280665	13.286706	Rv2622
6.148476	5.6229258	Rv2623
16.939047	-1.457445	Rv2624c
15.685937	-1.3386025	Rv2625c
6.970962	1.0876565	Rv2626c
13.59704	5.385802	Rv2627c
11.427677	-3.1619563	Rv2628
5.8869786	5.5760493	Rv2629
10.8242445	2.3848915	Rv2630
8.999381	5.394271	Rv2631
10.358457	0.6381732	Rv2632c
7.5619955	4.273899	Rv2633c
2.2552679	15.12406	Rv2634c
9.768831	2.1095808	Rv2635
15.481372	2.2360868	Rv2636
7.10333	2.9662373	Rv2637
7.1080346	0.08549137	Rv2638
5.124785	-6.8890247	Rv2639c
9.672602	1.0453079	Rv2640c
7.500435	8.848911	Rv2641
12.003386	-0.07124781	Rv2642
12.594253	2.6300025	Rv2643
10.159571	2.8038146	Rv2644c
14.0019865	-15.004731	Rv2645
9.990735	-1.3611637	Rv2646
11.812158	2.5626862	Rv2647
-3.72089	7.8306766	Rv2648
-3.5096972	16.913374	Rv2649
9.642124	4.724797	Rv2650c
15.099147	3.5967784	Rv2651c
9.217346	1.5532602	Rv2652c
11.448792	0.67310965	Rv2653c
5.3358216	1.6850699	Rv2655c
8.042799	-1.7255763	Rv2656c
5.3052115	-5.6208973	Rv2657c
6.239428	5.578373	Rv2658c
7.855237	5.6443686	Rv2659c
5.143929	-6.869881	Rv2660c
15.31321	-1.5254529	Rv2661c
11.558333	2.2495668	Rv2662
15.072023	-2.2104495	Rv2663
4.801299	-1.1934698	Rv2665
-3.5862038	16.962114	Rv2666
5.337332	-6.1652117	Rv2667
12.1985655	-1.168537	Rv2668
9.848283	-2.8661473	Rv2669
8.378164	-4.0655947	Rv2670c
12.605469	-1.0338582	Rv2671
10.971324	12.4243555	Rv2672
13.559307	12.304006	Rv2673
14.606112	-0.9692946	Rv2674
5.4009748	2.6051226	Rv2675c
16.838358	-9.778067	Rv2676c
13.615807	-0.012776159	Rv2677c
1.2177664	5.0951886	Rv2678c
11.379533	-4.2533293	Rv2679
13.699056	12.314445	Rv2680
12.755629	-6.455351	Rv2681
17.080654	10.741896	Rv2682c
12.978434	-2.943683	Rv2683
10.7501335	7.9926996	Rv2684
14.137888	-1.3047967	Rv2685
13.608954	8.953433	Rv2686c
13.869221	-1.580885	Rv2687c
9.924319	1.4764146	Rv2688c
12.092759	-0.21049081	Rv2689c
2.2251735	23.870985	Rv2690c
16.30006	1.2548122	Rv2691
16.19297	1.2843927	Rv2692
14.219849	-1.4842663	Rv2693c
16.592142	1.2564948	Rv2694c
5.039958	4.751138	Rv2695
13.36966	-1.2070917	Rv2696c
17.042347	14.611437	Rv2697c
16.764954	4.510638	Rv2698
15.976995	-0.07085145	Rv2699c
10.900243	12.382345	Rv2700
15.228288	1.1321149	Rv2701c
4.411218	2.1965108	Rv2702
16.842096	-9.715049	Rv2703
12.996158	4.938129	Rv2704
7.37173	-1.0076345	Rv2705c
11.934788	3.0721467	Rv2706c
15.9056835	2.4448936	Rv2707
13.436268	-2.4720764	Rv2708c
16.52417	-0.75397307	Rv2709
11.140775	3.29756	Rv2710
16.224813	7.729611	Rv2711
13.765289	-1.0259271	Rv2712c
8.988699	2.5225117	Rv2713
11.63132	1.8038597	Rv2714
2.2664878	3.4465466	Rv2715
10.106743	2.0170515	Rv2716
12.557192	6.054985	Rv2717c
11.866247	3.0562081	Rv2718c
9.655355	2.974225	Rv2719c
3.4099455	11.6414995	Rv2720
4.981197	2.3626964	Rv2721c
10.606314	3.651988	Rv2722
5.6461253	3.4362028	Rv2723
5.70408	5.6735415	Rv2724c
12.977482	-5.637739	Rv2725c
18.878351	8.494681	Rv2726c
10.38678	-3.8836634	Rv2727c
8.214323	-3.146688	Rv2728c
7.581371	2.5375123	Rv2729c
11.216895	5.025507	Rv2730
8.765562	1.0889759	Rv2731
6.90846	4.482763	Rv2732c
6.520559	4.351077	Rv2733c
11.186735	3.025589	Rv2734
9.300466	2.0552762	Rv2735c
14.260562	-0.82824624	Rv2736c
13.173447	3.686848	Rv2737A
8.941899	6.680941	Rv2737c
7.8593326	-4.8361473	Rv2738c
10.396486	-1.334632	Rv2739c
6.868701	5.771092	Rv2740
4.1300907	5.1899877	Rv2741
12.946601	-3.0982645	Rv2742c
7.433632	1.0292593	Rv2743c
12.933257	3.452023	Rv2744c
8.054077	4.0531354	Rv2745c
16.930983	-0.645791	Rv2746c
14.818978	18.719084	Rv2747
10.368019	-3.9286242	Rv2748c
11.29428	2.477749	Rv2749
3.8670585	9.132622	Rv2750
15.015714	4.062034	Rv2751
8.781247	18.911226	Rv2752c
12.842125	20.688032	Rv2753c
14.927499	18.587217	Rv2754c
13.300909	-1.6303326	Rv2755c
9.820292	-0.21191077	Rv2756c
6.6937685	0.58405054	Rv2757c
9.896602	0.8499917	Rv2758c
9.587267	-0.48907307	Rv2759c
8.887893	-0.045848493	Rv2760c
11.233166	-0.41894966	Rv2761c
7.0653706	-0.9445953	Rv2762c
8.052523	-4.464106	Rv2763c
17.18249	10.587469	Rv2764c
11.297024	0.8367969	Rv2765
11.413116	1.9653028	Rv2766c
13.188254	1.223622	Rv2767c
7.9904475	-1.5487304	Rv2768c
10.499879	3.6344595	Rv2769c
11.659066	-2.77448	Rv2770c
12.580392	-1.795366	Rv2771c
6.7583456	-3.7502875	Rv2772c
18.913376	10.038995	Rv2773c
5.7017794	2.940267	Rv2774c
11.9830885	1.2282716	Rv2775
12.792946	6.909512	Rv2776c
9.758873	4.5248604	Rv2777c
12.898134	-1.8698062	Rv2778c
9.634528	0.14018533	Rv2779c
10.948728	4.9124093	Rv2780
15.884481	2.4339206	Rv2781c
12.967031	3.7308772	Rv2782c
17.30451	7.100408	Rv2783c
4.479665	3.062001	Rv2784c
21.386692	11.549439	Rv2785c
9.855563	4.8523116	Rv2786c
7.7839856	9.445192	Rv2787
9.719652	-3.0093825	Rv2788
12.724317	2.276392	Rv2789c
11.711172	4.7457914	Rv2790c
13.047868	-1.3419082	Rv2791c
12.813581	1.5628858	Rv2792c
10.913327	7.546685	Rv2793c
13.187543	20.331745	Rv2794c
12.34767	-6.2066016	Rv2795c
9.918887	1.1774875	Rv2796c
4.8297725	-1.254788	Rv2797c
14.966459	-1.2130055	Rv2798c
0.036782894	13.406901	Rv2799
10.598561	5.429264	Rv2800
11.732145	-1.6922387	Rv2801c
12.051797	3.6723135	Rv2802c
9.153269	2.9182212	Rv2803
4.804631	-1.1824598	Rv2804c
12.176225	0.918773	Rv2805
7.9098806	3.3888438	Rv2806
13.458451	8.723846	Rv2807
-8.719594	2.3731997	Rv2808
13.474897	4.940039	Rv2809
10.358135	-2.6105185	Rv2810c
7.8734446	7.0877857	Rv2811
13.109136	-2.4015436	Rv2812
12.708232	6.6429133	Rv2813
-3.351195	16.817766	Rv2814c
3.5947604	6.0694084	Rv2815c
10.776476	-1.9036492	Rv2816c
10.78034	-2.0906694	Rv2817c
10.913846	-1.8227977	Rv2818c
18.530207	2.6258142	Rv2819c
18.54906	2.6050029	Rv2820c
11.077022	3.3917062	Rv2821c
14.611068	-2.1337018	Rv2822c
7.2378664	8.458429	Rv2823c
15.706814	-3.2067196	Rv2824c
13.366482	0.25399572	Rv2825c
11.70683	-2.7565918	Rv2826c
15.919646	-1.4345489	Rv2827c
13.903373	-2.231718	Rv2828c
9.132969	0.25045678	Rv2829c
17.688694	13.5763035	Rv2830c
12.4644165	0.26995432	Rv2831
9.900142	-1.5543602	Rv2832c
10.842392	1.3577336	Rv2833c
9.429608	1.7222909	Rv2834c
11.374081	1.9917328	Rv2835c
-0.034298107	13.336434	Rv2836c
14.066999	11.507414	Rv2837c
16.25834	-1.856458	Rv2838c
20.765656	11.032968	Rv2839c
7.5527854	5.4542837	Rv2840c
17.19782	7.0996847	Rv2841c
8.360805	1.9937288	Rv2842c
6.6537437	-3.8161507	Rv2843
14.389109	11.386639	Rv2844
19.28731	8.085514	Rv2845c
9.266159	-6.334401	Rv2846c
2.175306	23.917473	Rv2847c
11.269019	-4.760854	Rv2848c
13.030905	0.48140526	Rv2849c
16.144869	2.588616	Rv2850c
10.847004	7.7015486	Rv2851c
13.091714	-5.9162416	Rv2852c
12.133604	-9.901904	Rv2853
3.7769942	9.169436	Rv2854
13.46556	2.623826	Rv2855
11.440092	-3.8599806	Rv2856
14.316609	-1.5945605	Rv2857c
8.16074	2.605397	Rv2858c
6.3854504	4.5529237	Rv2859c
11.97051	7.4342923	Rv2860c
9.744109	-2.058386	Rv2861c
12.932541	-2.032482	Rv2862c
10.349108	3.8434396	Rv2863
11.907686	6.807612	Rv2864c
14.187969	-2.1540492	Rv2865
8.442301	1.452592	Rv2866
16.504301	2.7996213	Rv2867c
12.026252	-2.013667	Rv2868c
20.18744	16.575933	Rv2869c
6.8999214	2.4313202	Rv2870c
11.984834	7.4833603	Rv2871
8.939006	-1.4742699	Rv2872
7.0165324	-0.76479083	Rv2873
7.9891806	5.4091907	Rv2874
11.427424	-3.2516768	Rv2875
15.541239	-1.4905522	Rv2876
9.375613	2.3435178	Rv2877c
12.017918	3.8527985	Rv2878c
9.865932	-5.229839	Rv2881c
15.897222	-1.5827135	Rv2882c
17.100012	14.444268	Rv2883c
13.886575	-0.79299515	Rv2884
13.739891	0.5416174	Rv2885c
14.423871	-0.12363495	Rv2886c
7.7874684	-3.4193304	Rv2887
8.643819	2.4589994	Rv2888c
16.896673	-0.034786128	Rv2889c
19.282032	8.049272	Rv2890c
7.3992777	3.5148544	Rv2891
12.976123	-1.4959844	Rv2892c
10.1296215	1.2239147	Rv2893
9.36353	6.0382576	Rv2894c
7.9084783	-0.61509824	Rv2895c
7.796251	-4.8635154	Rv2896c
10.82842	-2.5483348	Rv2897c
10.285484	0.6923197	Rv2898c
7.125294	2.2713838	Rv2899c
12.137355	1.0470195	Rv2900c
8.47264	-15.068328	Rv2901c
11.478833	4.5277653	Rv2902c
17.878717	13.398188	Rv2903c
17.103436	-1.2520475	Rv2904c
11.160176	-0.5561001	Rv2905
17.56661	14.251418	Rv2906c
20.979923	11.372061	Rv2907c
12.836984	2.1516116	Rv2908c
21.027935	11.231972	Rv2909c
10.414128	-4.842311	Rv2910c
9.196	2.252867	Rv2911
14.000913	1.2910883	Rv2912c
9.895677	0.83654684	Rv2913c
14.269036	-1.2961121	Rv2914c
8.828658	5.4998593	Rv2915c
17.425007	7.2825346	Rv2916c
12.823676	6.8175054	Rv2917
7.0474496	2.2269368	Rv2918c
9.928745	4.1496754	Rv2919c
14.594851	5.175282	Rv2920c
16.909224	-9.854632	Rv2921c
17.854233	9.979588	Rv2922A
15.344307	1.9229255	Rv2922c
6.745203	5.9324117	Rv2923c
13.303472	2.4894843	Rv2924c
18.976421	10.106134	Rv2925c
9.5767565	1.7212801	Rv2926c
8.944921	-1.2854869	Rv2927c
-8.899676	2.1934059	Rv2928
8.541439	-14.999282	Rv2929
-8.67679	2.4162261	Rv2930
-8.751422	2.3414328	Rv2931
-8.760404	2.3323784	Rv2932
-8.794954	2.2980795	Rv2933
-8.744846	2.3483293	Rv2934
-8.835814	2.2573252	Rv2935
16.770473	1.2853928	Rv2936
16.602228	1.2945807	Rv2937
16.733242	1.2268839	Rv2938
-8.710818	2.3822362	Rv2939
-8.791095	2.3017952	Rv2940c
-8.744136	2.3490267	Rv2941
16.701279	1.2223779	Rv2942
12.274617	-10.070509	Rv2943
16.694649	1.2572994	Rv2945c
13.55052	0.55384296	Rv2946c
16.270363	1.1211336	Rv2947c
16.367138	1.1679949	Rv2948c
13.279479	-2.191715	Rv2949c
9.980717	4.8667936	Rv2950c
12.284925	0.66284865	Rv2951c
15.725768	0.9549939	Rv2952
15.24786	2.2088044	Rv2953
10.450682	2.147317	Rv2954c
10.409677	5.4492173	Rv2955c
14.423452	-0.13168608	Rv2956
12.464263	1.7774873	Rv2957
8.129625	-0.38907734	Rv2958c
9.802173	1.766489	Rv2959c
8.87268	3.8847015	Rv2960c
12.090164	2.5131705	Rv2961
10.777406	-1.1497513	Rv2962c
9.347932	2.5662832	Rv2963
14.085309	5.5481105	Rv2964
16.839523	0.033770356	Rv2965c
8.873058	0.39082438	Rv2966c
11.722383	5.8943815	Rv2967c
18.007278	10.036599	Rv2968c
18.876245	7.785874	Rv2969c
12.175721	5.3871975	Rv2970A
13.132535	8.214803	Rv2970c
21.253393	11.506068	Rv2971
15.90104	-1.0193213	Rv2972c
9.905633	3.9835534	Rv2973c
4.997692	4.7814674	Rv2974c
5.311958	4.8225393	Rv2975c
10.823455	-2.6663	Rv2976c
9.749527	-5.63837	Rv2977c
15.243135	1.1981288	Rv2978c
11.567845	-3.4305148	Rv2979c
17.721493	9.932362	Rv2980
19.070238	10.233675	Rv2981c
9.2473545	0.7352004	Rv2982c
4.951372	3.189696	Rv2983
16.980244	9.947629	Rv2984
8.096573	2.541573	Rv2985
18.86889	10.070014	Rv2986c
17.453913	11.501299	Rv2987c
16.54231	9.202833	Rv2988c
21.940239	11.403597	Rv2989
1.3391093	5.149535	Rv2990c
14.991492	4.2521825	Rv2991
19.170544	10.961399	Rv2992c
10.246827	0.1218349	Rv2993c
21.94889	11.2087965	Rv2994
12.484764	20.91261	Rv2995c
12.8036585	20.667421	Rv2996c
9.301306	5.282695	Rv2997
11.03459	0.8738411	Rv2998
11.147368	0.75054276	Rv2998A
9.427897	-1.9602028	Rv2999
7.2226644	2.4227722	Rv3000
17.283258	13.798521	Rv3001c
17.967299	13.406927	Rv3002c
11.994103	20.333817	Rv3003c
9.793995	-1.3101578	Rv3004
21.287138	17.437138	Rv3005c
19.04778	10.177416	Rv3006
9.844655	6.674146	Rv3007c
9.988704	6.474454	Rv3008
15.845146	-1.5449094	Rv3009c
12.29068	-10.080209	Rv3010c
17.259178	10.374086	Rv3011c
10.272599	1.8683151	Rv3013
12.497577	20.931488	Rv3014c
17.5554	-0.38486922	Rv3015c
10.994239	4.3989677	Rv3016
8.002365	5.4714117	Rv3017c
4.3016205	-0.11362197	Rv3018c
18.627481	2.6860118	Rv3019c
11.987589	4.6862245	Rv3020c
4.292687	-0.08601184	Rv3021c
12.859514	6.7687783	Rv3022A
-3.0144904	16.609932	Rv3023c
16.863865	-1.73884	Rv3024c
2.1519349	23.934238	Rv3025c
7.5608344	10.639791	Rv3026c
7.8552575	0.046364594	Rv3027c
17.351658	12.206342	Rv3028c
18.818485	12.060454	Rv3029c
16.91192	-0.3148199	Rv3030
17.363354	12.539759	Rv3031
17.830359	9.979079	Rv3032
9.590897	5.679243	Rv3033
8.097673	4.009788	Rv3034c
20.047108	10.385539	Rv3035
12.377145	1.4327469	Rv3036c
7.9028225	-4.75854	Rv3037c
11.144215	-2.2769406	Rv3038c
8.860515	11.9283695	Rv3039c
13.527376	0.35291892	Rv3040c
10.327332	-0.09213449	Rv3041c
13.864057	19.871264	Rv3042c
14.971399	-1.6211174	Rv3043c
14.691191	11.218087	Rv3044
15.622682	-0.91022205	Rv3045
10.159337	-0.075313754	Rv3046c
13.9737425	-0.62208927	Rv3047c
17.39243	12.754321	Rv3048c
10.420759	-2.1750247	Rv3049c
12.258018	-10.039084	Rv3050c
14.073863	-0.89386225	Rv3051c
20.185736	10.288045	Rv3052c
15.312459	17.96594	Rv3053c
8.3861685	0.06928675	Rv3054c
10.37478	1.4962884	Rv3055
10.509061	5.0622025	Rv3056
12.740259	-6.2213435	Rv3057c
11.912552	4.5670104	Rv3058c
13.362532	-2.9365835	Rv3059
1.4803303	5.0185857	Rv3060c
13.488168	8.800168	Rv3061c
11.08472	0.94709086	Rv3062
6.286019	5.6368666	Rv3063
13.858412	1.3314041	Rv3064c
7.3522496	-2.0813503	Rv3065
16.414381	9.124579	Rv3066
17.176702	8.508212	Rv3067
2.54965	3.5307367	Rv3068c
8.498644	3.6707747	Rv3069
15.482902	-1.5750986	Rv3070
12.745538	1.4801079	Rv3071
12.253708	0.76495373	Rv3072c
15.44529	3.3147051	Rv3073c
10.849172	1.4930506	Rv3074
15.554998	2.2581754	Rv3075c
12.206741	1.281207	Rv3076
13.065599	4.926179	Rv3077
10.2617	0.7613923	Rv3078
12.282425	-1.5088019	Rv3079c
10.261731	0.2315085	Rv3080c
6.012732	3.195193	Rv3081
8.6718645	-1.2378988	Rv3082c
10.450963	-4.727243	Rv3083
10.423675	-4.8026657	Rv3084
15.971791	-1.0715955	Rv3085
8.773966	0.016336013	Rv3086
9.179844	7.59193	Rv3087
7.771248	0.17143875	Rv3088
10.255421	0.0089182975	Rv3089
8.746109	-0.14978495	Rv3090
9.686513	2.2944443	Rv3091
9.473741	4.4144	Rv3092c
8.4500675	-15.090454	Rv3093c
14.097587	-2.631715	Rv3094c
6.9333634	0.09712078	Rv3095
2.9716845	14.68611	Rv3096
14.097521	3.3216097	Rv3097c
11.892509	-4.2134337	Rv3098c
10.20231	2.841316	Rv3099c
9.943438	1.4370803	Rv3100c
15.137581	10.961575	Rv3101c
14.847636	11.153165	Rv3102c
13.17629	-0.5818786	Rv3103c
10.315589	-1.1823899	Rv3104c
9.828197	0.12839897	Rv3105c
11.546708	1.0073386	Rv3106
10.720085	5.1057124	Rv3107c
10.525272	2.4610667	Rv3108
11.563718	3.9908214	Rv3109
11.222579	5.1272893	Rv3110
12.439449	-1.5212096	Rv3111
14.219461	-1.9572643	Rv3112
10.220294	-1.0003362	Rv3113
12.35845	5.0337887	Rv3114
-3.6852076	7.7948046	Rv3115
9.423092	4.721742	Rv3116
-2.828046	16.650856	Rv3117
12.205392	2.4777484	Rv3118
13.157067	-1.1147428	Rv3119
13.326498	2.3717492	Rv3120
8.208099	6.303849	Rv3121
11.343756	-3.5489228	Rv3122
16.158188	-1.0038588	Rv3123
8.424167	6.302892	Rv3124
7.0285544	0.624975	Rv3125c
11.430361	0.71813774	Rv3126c
13.250081	-2.0780413	Rv3127
11.443831	-3.2563682	Rv3129
10.785699	6.9818726	Rv3130c
13.614752	-2.0986636	Rv3131
10.972949	4.654584	Rv3132c
17.257843	6.555516	Rv3133c
15.760335	-3.281912	Rv3134c
8.782796	18.908827	Rv3135
8.841063	18.961016	Rv3136
11.94979	20.329556	Rv3137
2.3133824	15.471548	Rv3138
13.542355	-1.0193526	Rv3139
17.194305	10.802952	Rv3140
11.57653	0.9430179	Rv3141
12.339503	-1.2352719	Rv3142c
10.311348	5.0707912	Rv3143
9.876682	3.5081315	Rv3144c
8.488938	0.5927566	Rv3145
9.974771	-2.939125	Rv3146
11.912533	1.8755194	Rv3147
10.174868	-2.7404413	Rv3148
