Rv_ID,2003A_Sassetti_q_val,2003B_Sassetti_q_val,2005_Rengarajan_q_val,2006_Joshi_GI_1_q_val,2006_Joshi_GI_2_q_val,2011_Griffin_2_q_val,2013_Zhang_1_q_val,2013_Zhang_2_q_val,2013_Zhang_3A_q_val,2013_Zhang_3B_q_val,2013_Zhang_3C_q_val,2013_Zhang_3D_q_val,2016_Korte_q_val,2017_Mishra_1A_q_val,2017_Mishra_1B_q_val,2017_Mishra_1C_q_val,2017_Mishra_1D_q_val,2018_Rittershaus_1A_q_val,2018_Rittershaus_1B_q_val,2012_Zhang_q_val,2015_Kieser_GI_1_q_val,2015_Kieser_GI_2_q_val,2015_Kieser_GI_3_q_val,2015_Mendum_q_val,2016_Nambi_q_val,2017_Xu_1A_q_val,2017_Xu_1B_q_val,2017_Xu_1C_q_val,2017_Xu_1D_q_val,2017_Xu_1E_q_val,2018_Carey_1A_q_val,2018_Carey_1B_q_val,2018_Carey_1C_q_val,2018_Carey_1D_q_val,2018_Carey_1E_q_val,2018_Carey_1F_q_val,2018_Carey_1G_q_val,2018_Carey_1H_q_val,2017B_DeJesus_1A_q_val,2017B_DeJesus_1B_q_val,2017B_DeJesus_1C_q_val,marP_q_val,Rv0950_q_val,Rv3916c_q_val,Rv0307c_q_val,Rv3717_q_val,ponA1_q_val,Rv1565c_q_val,Rv3684_q_val,Rv0954_q_val,Rv3811_q_val,Rv1096_q_val,Rv2680_q_val,Rv1432_q_val,Rv3594_q_val,Rv3005c_q_val
Rv1470,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.832857142857143,0.695079365079365,0.7916666666666659,0.4514420422708897,0.1085634146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14746578,0.06928871,0.15553167,1.0,1.0,0.38334,0.66055,1.0,1.0,0.00502,1.0,1.0,1.0,1.0,1.0,0.42893000000000003,1.0,0.4960100000000001
Rv1471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0999999999999998,0.444,0.0999999999999998,0.9666868437595232,0.3443114007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08893284,0.05317258,0.06580496,0.9399,1.0,0.03392,0.02376,1.0,0.88441,0.5013,1.0,1.0,1.0,1.0,0.63218,0.2527,1.0,0.46143999999999996
Rv1472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9675,0.9603550555457829,0.412528839163204,0.270789555391167,0.07701135661433002,0.4772063917,1.0,1.0,1.0,1.0,1.0,0.9806,1.0,0.7722,1.0,1.0,1.0,0.9359,1.0,0.03920625,0.10800292,0.03272071,0.9717,1.0,1.0,0.61883,1.0,1.0,0.37988,1.0,1.0,1.0,1.0,0.7320399999999999,0.12759,1.0,0.011290000000000001
Rv1473,1.0,1.0,1.0,1.0,1.0,1.0,1.31e-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.000181056,1.0,0.7822,0.568997651434467,0.406976465642156,0.00264411396881636,0.7855443821748148,0.3303929639,1.0,1.0,1.0,1.0,1.0,1.0,0.9778,1.0,1.0,1.0,1.0,1.0,1.0,0.01317943,0.00163583,0.00110765,0.94128,1.0,1e-05,1e-05,0.68443,0.62588,1e-05,1.0,0.41186999999999996,0.2451,1.0,1e-05,1e-05,1e-05,0.09455
Rv1473A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.312,0.8705714285714291,0.87142857142857,0.1179712797260624,0.4252815008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13136916,0.14511879,0.14098024,1.0,1.0,0.01036,0.00884,1.0,1.0,0.75454,1.0,0.2793,1.0,1.0,0.72304,0.32734,1.0,0.8307399999999999
Rv1474c,1.0,1.0,1.0,1.0,1.0,1.0,0.106261211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.529484071484072,0.965236985236986,0.7668842268842271,0.9666868437595232,0.4738399697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13853905,0.04175528,0.02915757,1.0,1.0,0.00614,0.65791,1.0,0.17828,0.030060000000000003,1.0,1.0,1.0,1.0,0.66884,0.03648999999999999,1.0,0.67103
Rv1475c,3.8728059999999997e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0088,0.4610254516010921,0.10087065961197,0.603398853795833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0946868,0.12342326,0.11038206,1.0,1.0,0.70426,0.66055,1.0,1.0,0.34237,1.0,1.0,1.0,1.0,0.7861199999999999,1.0,1.0,0.6903199999999999
Rv1476,0.00093453086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.461538461538461,1.0,1.0,0.01824669181225356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09428611,0.08920585,0.09411196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv1477,4.9366036999999996e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1093,0.63584878554543,0.565480376972618,0.6213158552280009,0.0004032732324262665,0.0534666667,0.598909,1.0,1.0,0.246619,1.0,1.0,1.0,0.9701,0.7140000000000001,1.0,1.0,1.0,1.0,0.11744289,0.02693183,0.10683741,0.00186,1.0,0.78132,0.66055,1.0,1.0,0.08742,1.0,0.74656,1.0,1.0,1.0,0.83093,1.0,1.0
Rv1478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3029,0.49299341834635896,0.197820649938297,0.505101192924723,0.4212922573369338,0.23615112440000002,1.0,1.0,0.792712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12769192,0.01500236,0.11336531,0.71854,1.0,0.07782,0.01715,1.0,1.0,0.00502,1.0,1.0,1.0,1.0,0.41515,0.7711100000000001,1.0,0.64323
Rv1479,0.010422981999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0088,0.231571779820325,1.0,0.35311123450600496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10285948,0.09120765,0.09006474,1.0,1.0,1.0,1.0,1.0,0.96755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv1481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0325,0.954472317874686,0.637974141850199,0.7764210818159449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11022109,0.09808183,0.10263086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv1483,1.0,1.0,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0066,0.9549176983813609,0.355967119733731,0.48477369578698504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09867801,0.09731469999999999,0.09356659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv1484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0183,0.5513653779923989,0.36812025069351895,1.0,0.9999995473446788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1101124,0.09655009,0.09807651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv1485,2.6146801e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0005,0.21592432124418198,1.0,0.161513318467542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10924689,0.10133099,0.10379837,1.0,1.0,1.0,1.0,1.0,0.96755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv1487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.293142857142857,0.6968571428571441,0.7879999999999999,0.8368000972390732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12484639,0.116199,0.13027121,1.0,1.0,0.1904,0.13646,1.0,1.0,0.74087,1.0,0.98049,1.0,1.0,0.35717,0.85288,1.0,0.9751
Rv1488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9873,0.792487305815225,0.502184434452652,0.8291687049160391,0.02394491405568675,0.4884705718,1.0,1.0,0.235433,1.0,1.0,1.0,0.9778,1.0,1.0,1.0,1.0,1.0,1.0,0.19947675,0.15573876,0.18023562,0.79175,1.0,0.46679,0.01585,1.0,1.0,0.67097,1.0,1.0,1.0,1.0,1.0,0.7934899999999999,1.0,0.39096
Rv1490,0.0018598577,1.0,1.0,1.0,1.0,1.0,9.4e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2822,0.722801919028647,0.813061774905992,0.409698075202521,0.151505120612662,0.5029517069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14512548,0.151666,0.1742918,0.9766,1.0,0.19579000000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25787,1.0,0.96525
Rv1491c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9318,0.5231224352471021,0.8291820111020071,0.434021471486484,0.5292810013588674,0.4245487983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19139037,0.18015753,0.15491176,0.07855,1.0,0.14040999999999998,0.7559,1.0,1.0,0.6552399999999999,1.0,1.0,1.0,1.0,0.84025,0.86015,1.0,0.01341
Rv1492,1.0,1.0,1.0,1.0,1.0,1.0,0.008681104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79,0.9393435614181329,0.9412325764393349,0.900532028184399,0.148824855243294,0.4114649503,1.0,1.0,1.0,1.0,1.0,0.9522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14857387,0.16960064,0.14254521,0.97453,1.0,0.73034,0.0028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8507899999999999,0.16998,1.0,0.92034
Rv1493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.953,0.5616214748175611,0.78592542440501,0.86422064753903,0.2464527623584076,0.3659929927,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17027756,0.15845619,0.13224734,0.96168,1.0,1e-05,0.96592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.655,1.0,0.40175
Rv1494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5899751359751351,0.6570271950271949,0.390265734265734,0.710192768951315,0.4700266254,1.0,1.0,1.0,1.0,1.0,0.0309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05591545,0.13047637,0.11154174,1.0,1.0,0.85026,0.08169,1.0,1.0,0.017419999999999998,1.0,0.79195,1.0,1.0,0.7861199999999999,0.5755100000000001,1.0,0.20528000000000002
Rv1495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.800216450216449,0.992987012987013,0.782121212121212,0.8277151728322112,0.3625495886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13337329,0.1309437,0.12589208,1.0,1.0,0.08387,0.75671,1.0,0.96755,0.76215,1.0,1.0,1.0,1.0,0.9217,0.7934899999999999,1.0,0.48655
Rv1496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9099,0.43073673385438105,0.284232414644179,0.245608802961744,0.1064675686532309,0.2896831409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12703566,0.13342396,0.11818287,0.94128,1.0,0.16212000000000001,0.74036,1.0,0.69202,0.69703,1.0,1.0,1.0,1.0,0.9824,0.11575999999999999,1.0,0.5706
Rv1497,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8948,0.167694974873417,0.16960359854213,0.938286552325834,0.4811312164812963,0.3827997306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15919032,0.13029065,0.16344256,1.0,1.0,1.0,0.4094,1.0,1.0,0.18903,1.0,1.0,1.0,1.0,0.8567799999999999,1.0,1.0,1e-05
Rv1498c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.600731775255158,0.631137786668717,0.836464532802251,0.0034231635245432898,0.4989286979,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01778957,0.00653323,0.01690084,0.53532,1.0,0.7509999999999999,0.75232,1.0,0.96755,0.03857,1.0,1.0,1.0,1.0,0.11955999999999999,0.16555,1.0,0.4977
Rv1500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0423,0.8114023159433459,0.672981785289963,0.8820102359151941,0.00039217108098837564,0.44044568759999997,1.0,1.0,1.0,1.0,1.0,0.474,1.0,0.8046,1.0,1.0,0.6744,0.9379,1.0,0.17648151,0.15158701,0.17536276,0.97453,1.0,0.014169999999999999,0.66055,1.0,0.79006,1.0,1.0,1.0,1.0,1.0,0.7795300000000001,0.34609,1.0,0.95607
Rv1508c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9982,0.36912612499343395,0.7543998944673291,0.22169385156587698,0.1026086257136588,0.4668785714,1.0,1.0,1.0,1.0,1.0,0.3712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17478146,0.19031655,0.15288824,1.0,1.0,0.70426,1.0,1.0,1.0,0.03281,1.0,1.0,1.0,1.0,0.25068,0.16843,1.0,0.13334000000000001
Rv1510,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7489,0.12529907833547801,0.19458893446139203,0.132220338143393,0.001674034076224832,0.3114781563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19972698,0.19219133,0.18266663,1.0,1.0,0.6656,0.82476,1.0,0.96755,0.3309,1.0,1.0,1.0,1.0,0.96943,1.0,1.0,0.56896
Rv1511,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9532,0.889873728260254,0.8998122620200799,0.381542807632433,0.07624832969890212,0.4130899885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17760192,0.19413925,0.1797483,1.0,1.0,1.0,0.30601,1.0,1.0,0.97532,1.0,1.0,1.0,1.0,0.82945,0.92294,1.0,0.29409
Rv1512,1.0,1.0,1.0,1.0,1.0,1.0,2.33e-05,0.0035484220000000003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7775,0.007502499051561941,0.41989405336653396,0.43618049497468897,0.29762647772609396,0.2772298077,7.900000000000001e-05,0.159972,1.0,0.024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8118,1.0,0.11430535,0.1050026,0.10285385,1e-05,1.0,0.24891,0.31690999999999997,0.7470600000000001,1.0,1.0,1.0,0.10742,0.02217,1.0,1.0,1.0,1e-05,1.0
Rv1516c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0856,0.6725661485154479,0.855643206239944,0.682213792707745,0.5570671239673658,0.42707426810000004,1.0,1.0,1.0,1.0,1.0,0.5131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0808117,0.03381811,0.1258319,1.0,1.0,0.21941999999999998,0.74036,1.0,1.0,0.92667,1.0,1.0,1.0,1.0,0.16732,0.13225,1.0,0.73701
Rv1517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8227,0.38941552627381,0.208703071535909,0.8673188312490719,0.1881909808204322,0.3775401361,1.0,1.0,1.0,1.0,1.0,0.8098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13139332,0.13990604,0.12505539999999998,1.0,1.0,0.95743,0.7427699999999999,1.0,1.0,0.80188,1.0,1.0,1.0,1.0,1.0,0.09514,1.0,0.08353
Rv1520,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9403,0.9586060788494509,0.833119672271366,0.9322016322991359,0.008725400456939524,0.5025463904999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20292229,0.19921253,0.1577235,0.96386,1.0,0.7695,0.63835,1.0,0.84398,0.47685,1.0,1.0,1.0,1.0,0.41515,1.0,1.0,0.4964399999999999
Rv1521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9965,0.671897234085932,0.37405980054724897,0.5557851653535639,0.0005527540495224532,0.3775401361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13515195,0.11859722,0.11829034,1.0,1.0,0.30069,1.0,1.0,0.78298,0.0282,1.0,0.83524,1.0,1.0,0.11897,0.39732,1.0,0.05031
Rv1522c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.21423853509634902,0.9221489134879839,0.35864991743295704,0.0009207809742777512,0.3942997468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03083463,0.20398834,0.19117028,1.0,1.0,1.0,0.35402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8241299999999999,1.0,0.7307100000000001
Rv1523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9789,0.356459468823656,0.526520644445001,0.6696804179949921,0.002398568988628343,0.4485713771,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17277515,0.18590379999999998,0.18634538,1.0,1.0,0.98027,0.42973,1.0,0.7542,0.7883899999999999,1.0,1.0,1.0,1.0,0.91611,0.41553,1.0,0.016380000000000002
Rv1524,1.0,0.16762878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3029,0.7371759406756919,0.9110302152024541,0.638273711332324,0.07302738030183599,0.5002008347,1.0,1.0,1.0,1.0,1.0,0.5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11662757,0.12758287,0.13465632,1.0,1.0,0.47025,0.7009,1.0,0.96755,0.78335,1.0,1.0,1.0,1.0,0.7742600000000001,0.31406,1.0,0.69186
Rv1526c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2687,0.83161175956487,0.963918829940005,0.328865767579347,0.3220543017241062,0.3121729084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6102,1.0,1.0,1.0,1.0,1.0,0.16293587,0.14597344,0.16094121,0.79175,1.0,0.3779,0.7528199999999999,1.0,0.5333600000000001,0.00704,1.0,1.0,1.0,1.0,0.82826,0.70844,1.0,0.04319
Rv1527c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9796,0.6521485549624499,0.515823078655706,0.873852164919603,0.0001841376961757056,0.4900557626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9543,1.0,1.0,1.0,1.0,1.0,0.20176025,0.20507941,0.19645487,0.96168,1.0,0.96669,0.57836,1.0,1.0,0.44806999999999997,1.0,1.0,1.0,1.0,0.51054,0.32641,1.0,0.76305
Rv1528c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.68881118881119,0.8488811188811191,0.9275641025641022,0.9999980034882888,0.3138122772,1.0,1.0,1.0,1.0,1.0,0.6256,1.0,1.0,1.0,1.0,1.0,0.3962,1.0,0.12930611,0.15998051,0.1083335,1.0,1.0,0.78415,0.7528199999999999,1.0,0.8246,0.19225,1.0,0.98049,1.0,1.0,0.39492,0.07312,1.0,0.24595999999999998
Rv1529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9801,0.799913508223034,0.48048984529825894,0.23585708806451602,0.1194965914727769,0.4687930186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18344985,0.17050494,0.16705166,1.0,1.0,0.70426,0.7704300000000001,1.0,1.0,0.15496,1.0,1.0,1.0,1.0,0.90843,0.655,1.0,0.38873
Rv1530,1.0,1.0,1.0,1.0,1.0,1.0,0.0018097270000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2168,0.6118217912167611,0.352315221648564,0.255861222848736,0.0002767764502335371,0.2977571268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3426,1.0,1.0,1.0,1.0,1.0,0.13840195,0.04379861,0.13493294,1.0,1.0,0.03889,0.14157,1.0,1.0,1e-05,1.0,0.99338,1.0,1.0,0.28014,0.09621,1.0,0.2971
Rv1534,1.0,1.0,1.0,1.0,1.0,1.0,0.002804902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0462,0.7861463268985569,0.752838726765337,0.718454277309614,0.009112078740587738,0.2487101124,1.0,1.0,1.0,1.0,1.0,1.0,0.9361,1.0,1.0,1.0,1.0,1.0,1.0,0.13748455,0.04071696,0.10773821,0.96168,1.0,0.38097,0.76844,1.0,1.0,0.47205,1.0,1.0,1.0,1.0,0.06525,0.16655999999999999,1.0,0.7670899999999999
Rv1536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0066,0.786814841754148,0.163921616400054,0.194250860107245,1.692502567507785e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8118,1.0,0.11496207,0.10233429,0.10084748,0.8381700000000001,1.0,1.0,1.0,1.0,0.69296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv1537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7001,0.507383365833956,0.9529652585551551,0.462073663629269,0.9442625860883032,0.3726303203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9342,1.0,1.0,1.0,1.0,1.0,0.16002537,0.12109056,0.16015332,1.0,1.0,0.55901,0.04969,1.0,1.0,0.014780000000000001,1.0,1.0,1.0,1.0,0.82921,0.32606,1.0,0.014419999999999999
Rv1538c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.000181056,1.0,0.8075,0.8182138023712641,0.972450798945563,0.327335097645989,0.3922762892662301,0.3036017505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13239546,0.06332985,0.1264052,0.70516,1.0,0.79669,0.30438000000000004,1.0,1e-05,0.46858,1.0,1.0,1.0,1.0,1.0,0.055420000000000004,1.0,0.19849
Rv1539,0.0033698156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.53014479638009,0.852542163718635,0.47297737556561104,0.1388070970556941,0.1775857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09934637,0.09485359,0.0764097,0.9735,1.0,0.47095,1.0,0.52518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6903199999999999
Rv1541c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9164911559029201,0.613337721102428,0.8579411764705891,0.022570899584369468,0.1372577114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8118,1.0,0.13651048,0.17780714,0.13909501,1.0,1.0,0.15037,1.0,1.0,0.78298,0.12604,1.0,1.0,1.0,1.0,0.6833600000000001,0.029560000000000003,1.0,0.12070999999999998
