Rv_ID,PE35_KO_vs_mbio_H37Rv,PPE68_KO_vs_mbio_H37Rv,Rv0950c_KO_vs_CB_WT,Rv0954_KO_vs_RJ_WT,Rv1096_KO_vs_CB_WT,Rv3005c_KO_day32_vs_dejesus_H37Rv_day32,Rv3594_KO_vs_Rubin_FLUTE_WT,Rv3684_KO_vs_CB_WT,Rv3717_KO_vs_Rubin_FLUTE_WT,Rv3811_KO_vs_Rubin_FLUTE_WT,bellerose_MB_HRZE_wk1_vs_bellerose_MB_d21_untreated,bellerose_MB_HRZE_wk1_vs_bellerose_MB_pretreatment,bellerose_MB_d21_untreated_vs_bellerose_MB_pretreatment,carey_621_vs_mbio_H37Rv,carey_630_vs_mbio_H37Rv,carey_631_vs_mbio_H37Rv,carey_632_vs_mbio_H37Rv,carey_641_vs_mbio_H37Rv,carey_662_vs_mbio_H37Rv,carey_663_vs_mbio_H37Rv,carey_667_vs_mbio_H37Rv,dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,eccD1_KO_vs_mbio_H37Rv,espI_KO_vs_mbio_H37Rv,griffin_cholesterol_vs_griffin_glycerol,griffin_glycerol_vs_mbio_H37Rv,kieser_dPonA1_vs_mbio_H37Rv,korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,marP_KO_vs_marP_WT,minato_minimal_plate_vs_minato_rich_plate,mishra_C3H_vs_mishra_B6,mishra_NOS2_vs_mishra_B6,mishra_NOS2_vs_mishra_C3H,nambi_2015_ctpC_vs_nambi_2015_wt,ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,xu_emb_2.5_vs_xu_emb_0,xu_emb_3_vs_xu_emb_0,xu_inh_025_vs_xu_inh_0,xu_inh_02_vs_xu_inh_0,xu_mero_2.5_vs_xu_mero_0,xu_rif_4_vs_xu_rif_0,xu_van_16_vs_xu_van_0,zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,zhang_Fe_1.5mM_vs_zhang_Fe_450uM,zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,zhang_mhcii_mouse_d10_vs_zhang_wt_mouse_d10,zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,zhang_wt_mouse_d10_vs_zhang_input_library,zhang_wt_mouse_d45_vs_zhang_input_library
Rv3590c,0.0,0.0,0.0,0.0,0.0,0.39282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.08494,1.0,1.0,1.0,1.0,0.0,0.0,0.22941,0.62535,0.0,0.0,0.6743600000000001,0.0,0.0,0.0,0.0,0.10217999999999999,0.0,0.0,0.0,1.0,0.41215,0.0,0.0,0.57775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Rv3591c,0.0,0.0,0.0,0.0,0.0,0.75672,0.0,0.0,0.66166,1.0,0.0,0.0,0.0,0.12469000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08267000000000001,1.0,0.0,1.0,0.15785,0.0,0.342,0.88295,0.0,0.7236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8991899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23496999999999998
Rv3592,0.0,0.0,0.0,0.54324,0.0,0.60368,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.71782,0.0,0.0,0.7492800000000001,0.0,0.27814,0.53328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88079,0.0,0.0,0.0,0.0,0.0,0.0,0.92127
Rv3593,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.78717,0.0,1.0,0.0,0.0,0.27431,0.41021,0.3712,0.0,0.7269,0.89576,0.39641,0.54243,0.6610199999999999,0.0,0.45771000000000006,1.0,0.0,0.85557,0.0,0.0,0.84403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.78181,1.0,1.0,0.44316000000000005,0.0,0.0,0.0,0.9752700000000001,1.0,0.80919,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.70407,1.0,0.0,1.0,1.0
Rv3594,0.0,0.0,0.0,0.0,0.0,0.47323999999999994,0.1824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.21266,0.0,0.0,0.15227000000000002,0.0,0.46706000000000003,0.06577000000000001,0.0,0.9950399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv3595c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.19324000000000002,0.0,0.0,0.0,0.0,0.0,0.16530999999999998,1.0,0.0,0.0,0.0,0.5835199999999999,0.0,0.0,0.0,0.50945,0.0,0.0,0.0,0.0,0.0,0.5314800000000001,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23465999999999998
Rv3596c,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61748,0.0,0.0,0.5712,0.0,0.0,0.31616,0.72336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv3597c,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27578,1.0,0.84325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv3598c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv3599c,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv3600c,0.0,0.0,0.0,0.0,0.0,0.27708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18883,0.62907,0.0,0.0,1.0,0.0,1.0,0.607,0.75149,1.0,0.0,0.0,0.0,0.0,0.76088,0.0,0.0,0.0,0.0,0.0,0.0,0.47471,1.0,1.0,0.0,0.0,1.0,1.0,0.10305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24771999999999997,0.0,0.0,0.0,0.0
Rv3601c,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.38855,0.0,0.9794799999999999,0.0,0.0,0.59342,0.34071,0.72336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8398399999999999,0.92269,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88279,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8174899999999999
Rv3602c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv3603c,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61748,0.72941,0.72163,0.0,1.0,0.93056,0.75005,0.97154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.47336999999999996,1.0,1.0,0.68725,0.83385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8174899999999999
Rv3604c,0.42246999999999996,0.21764,1.0,0.42482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7669699999999999,0.0,0.0,1.0,0.0,0.05051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.44822,0.9600200000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rv3605c,0.0,0.0,0.0,1.0,0.0,0.47323999999999994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10352,1.0,0.30841,0.7612300000000001,0.0,0.43281000000000003,0.0,0.0,0.0,0.63857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv3606c,0.0,0.0,0.0,0.0,0.0,0.5265,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90766,1.0,0.0,0.0,0.0,0.70449,0.41098999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.23342,0.0,0.0,0.0,1.0
Rv3607c,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.11091,0.4454,0.16758,0.4874,0.16999,0.44483999999999996,0.7219800000000001,0.6262300000000001,1.0,1.0,0.0,1.0,0.0,0.85557,1.0,1.0,0.84403,1.0,0.76151,0.0,1.0,1.0,1.0,0.0,0.9504799999999999,1.0,0.0,0.0,1.0,1.0,0.0,0.55029,0.0,0.2204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.70407,0.0,0.0,1.0,0.9986
Rv3608c,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.86715,0.47063,0.3712,0.58348,0.53975,0.19727999999999998,0.46887,0.45246000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
Rv3609c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv3610c,0.0,0.0,0.0,0.0,0.0,0.57362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46908999999999995,0.0,0.0,0.0,0.0,0.0,0.9916299999999999,0.0532,0.0,0.86179,0.0,0.08157,0.40323000000000003,1.0,0.0,0.85703,0.0,0.0,0.0,0.0,0.0,0.52862,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19152,0.0,0.82286,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Rv3611,0.0,0.0,0.0,1.0,0.0,0.4661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54781,0.51581,0.0,0.7472,0.0,0.0,0.0,0.0,0.6274,1.0,0.18883,1.0,0.0,0.85557,0.48958,1.0,0.5413100000000001,1.0,0.0,0.0,0.0,0.0,1.0,0.49815,0.0,0.0,0.0,0.95904,0.0,0.0,0.0,0.0,1.0,0.98411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
Rv3612c,0.0,0.0,0.0,1.0,0.0,0.37518,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1862,0.0,0.7367600000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.75858,0.92906,0.0,0.0,0.37936,0.0,0.09975,0.0,0.96634,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.70407,0.8987200000000001,1.0,0.9819,0.0
Rv3613c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv3614c,0.0,0.0,0.0,0.0,0.0,0.69104,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055760000000000004,0.0,0.0,0.40005999999999997,0.0,0.0,0.0,0.36273,0.0,0.0,0.6529699999999999,0.63376,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6204,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.92364
Rv3615c,0.0,0.0,0.0,0.0,0.0,0.5048199999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67702,0.0,0.0,0.0,1.0,0.0,0.62535,0.77979,0.0,0.78663,0.35076999999999997,0.0,0.42641,1.0,1.0,0.0,0.0,0.665,0.0,0.93485,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50379,0.0,0.0,0.68297,0.0,0.0,0.0,1.0
Rv3616c,0.0,0.0,0.0,0.0,0.0,0.39011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.61998,0.0,0.6210100000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.41425,0.32156,0.0,1.0,0.0,0.0,0.45387,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.513,1.0,0.133,0.14808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08922000000000001,1.0
Rv3617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24241,0.0,0.0,0.0,0.0,0.0,0.19422999999999999,0.0,0.0,0.22086999999999998,0.0,0.61128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv3618,0.0,0.0,0.0,0.0,0.0,0.13716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11295,1.0,0.0,0.0,0.1975,0.6529699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv3619c,0.0,0.0,0.0,0.0,0.0,0.47323999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28131,0.0,0.6360899999999999,0.50032,0.0,0.07222,1.0,0.0,0.0,0.12794,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv3620c,0.0,0.0,0.0,0.8435600000000001,0.0,0.41757,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38329,0.6479199999999999,0.0,0.0,0.0,0.0,0.83339,0.83636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Rv3621c,0.0,0.0,0.0,0.0,0.0,0.13716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Rv3622c,0.0,0.0,0.0,0.0,0.0,0.3331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.47662,0.62947,0.0,0.0,0.4349,0.37029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Rv3623,0.0,0.0,0.0,0.0,0.0,0.46988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22038000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.20661,0.80758,0.0,0.5381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rv3624c,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9123,0.0,0.0,0.0,0.0,0.96225,0.81565,0.0,0.0,0.0,0.45771000000000006,0.86179,0.0,0.85557,0.8322,0.0,0.84403,0.8743700000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.9752700000000001,0.0,0.70244,0.0,0.0,0.66347,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.8174899999999999
Rv3625c,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv3626c,0.0,0.0,0.0,0.0,0.0,0.47323999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629200000000001,1.0,0.52937,0.8105899999999999,1.0,0.0,0.56812,0.0,1.0,0.57122,0.77594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.70643
Rv3627c,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92364,1.0,1.0,1.0,1.0,0.06327999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.46691000000000005,1.0,1.0,0.0798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8174899999999999
Rv3628,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5463100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.6484300000000001,0.0,0.45771000000000006,0.0,1.0,0.85557,0.0,0.0,0.84403,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.9752700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.7410800000000001,0.0,1.0,0.0,0.8174899999999999
Rv3629c,0.0,0.0,0.0,0.0,0.0,0.31043000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv3630,0.0,0.0,0.0,0.19648,0.0,0.34517,0.0,0.0,0.41598,1.0,0.0,0.0,0.0,0.0,0.10488,0.0,0.0,0.0,0.0,0.05675,0.0,0.0,1.0,0.41897,0.21634,0.0,0.30975,0.1094,0.0,0.34307,0.36801999999999996,0.0,0.8214299999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03005,0.47086999999999996,1.0,1.0,0.0,0.6763,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv3631,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69563,0.0,0.0,0.0,0.93726,1.0,1.0,0.0,0.49914,1.0,0.0,0.0,1.0,0.17121,0.0,1.0,0.28165,0.0,0.0,1.0,0.50531,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.09975,0.0,0.11572,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Rv3632,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18212,0.8740000000000001,1.0,0.05139,0.34365999999999997,0.5401699999999999,0.46784,0.81235,1.0,0.18885,0.0,0.23843000000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6975100000000001,0.0285,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9443,0.31153000000000003,0.0,0.18415,0.0,0.0
Rv3633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.171,0.32279,0.47401000000000004,0.8763700000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
