Rv_ID,gene_name,2003A_Sassetti_q_val,2003A_Sassetti_log2FC,2003B_Sassetti_q_val,2003B_Sassetti_log2FC,2005_Rengarajan_q_val,2005_Rengarajan_log2FC,2006_Joshi_GI_1_q_val,2006_Joshi_GI_1_log2FC,2006_Joshi_GI_2_q_val,2006_Joshi_GI_2_log2FC,2011_Griffin_2_q_val,2011_Griffin_2_log2FC,2013_Zhang_1_q_val,2013_Zhang_1_log2FC,2013_Zhang_2_q_val,2013_Zhang_2_log2FC,2013_Zhang_3A_q_val,2013_Zhang_3A_log2FC,2013_Zhang_3B_q_val,2013_Zhang_3B_log2FC,2013_Zhang_3C_q_val,2013_Zhang_3C_log2FC,2013_Zhang_3D_q_val,2013_Zhang_3D_log2FC,2016_Korte_q_val,2016_Korte_log2FC,2017_Mishra_1A_q_val,2017_Mishra_1A_log2FC,2017_Mishra_1B_q_val,2017_Mishra_1B_log2FC,2017_Mishra_1C_q_val,2017_Mishra_1C_log2FC,2017_Mishra_1D_q_val,2017_Mishra_1D_log2FC,2018_Rittershaus_1A_q_val,2018_Rittershaus_1A_log2FC,2018_Rittershaus_1B_q_val,2018_Rittershaus_1B_log2FC,2012_Zhang_q_val,2012_Zhang_log2FC,2015_Kieser_GI_1_q_val,2015_Kieser_GI_1_log2FC,2015_Kieser_GI_2_q_val,2015_Kieser_GI_2_log2FC,2015_Kieser_GI_3_q_val,2015_Kieser_GI_3_log2FC,2015_Mendum_q_val,2015_Mendum_log2FC,2016_Nambi_q_val,2016_Nambi_log2FC,2017_Xu_1A_q_val,2017_Xu_1A_log2FC,2017_Xu_1B_q_val,2017_Xu_1B_log2FC,2017_Xu_1C_q_val,2017_Xu_1C_log2FC,2017_Xu_1D_q_val,2017_Xu_1D_log2FC,2017_Xu_1E_q_val,2017_Xu_1E_log2FC,2018_Carey_1A_q_val,2018_Carey_1A_log2FC,2018_Carey_1B_q_val,2018_Carey_1B_log2FC,2018_Carey_1C_q_val,2018_Carey_1C_log2FC,2018_Carey_1D_q_val,2018_Carey_1D_log2FC,2018_Carey_1E_q_val,2018_Carey_1E_log2FC,2018_Carey_1F_q_val,2018_Carey_1F_log2FC,2018_Carey_1G_q_val,2018_Carey_1G_log2FC,2018_Carey_1H_q_val,2018_Carey_1H_log2FC,2017B_DeJesus_1A_q_val,2017B_DeJesus_1A_log2FC,2017B_DeJesus_1B_q_val,2017B_DeJesus_1B_log2FC,2017B_DeJesus_1C_q_val,2017B_DeJesus_1C_log2FC,marP_q_val,marP_log2FC,Rv0950_q_val,Rv0950_log2FC,Rv3916c_q_val,Rv3916c_log2FC,Rv0307c_q_val,Rv0307c_log2FC,Rv3717_q_val,Rv3717_log2FC,ponA1_q_val,ponA1_log2FC,Rv1565c_q_val,Rv1565c_log2FC,Rv3684_q_val,Rv3684_log2FC,Rv0954_q_val,Rv0954_log2FC,Rv3811_q_val,Rv3811_log2FC,Rv1096_q_val,Rv1096_log2FC,Rv2680_q_val,Rv2680_log2FC,Rv1432_q_val,Rv1432_log2FC,Rv3594_q_val,Rv3594_log2FC,Rv3005c_q_val,Rv3005c_log2FC
Rv2128,-,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.249523809523809,-1.116040500547616,0.925974025974027,-0.5296855196820736,0.199523809523809,1.965221389598526,1.0,0.0,0.2365543027,1.61866274219154,1.0,-0.2372377891129754,1.0,-0.1809562475181603,1.0,0.02184524819504105,1.0,0.419917488985741,1.0,0.09217999701179272,1.0,1.27,1.0,-0.12,1.0,1.06,1.0,1.41,1.0,0.46,1.0,1.48,1.0,0.53,1.0,0.02,0.11994059,0.64,0.12702761,0.6,0.12002877,0.93,0.7528100000000001,-0.63,1.0,-0.2,0.31699,3.4,0.13646,1.82,1.0,-0.78,1.0,-0.31,0.45596,5.61,1.0,-0.02,1.0,-0.14,1.0,-0.27,1.0,-0.55,0.19721,4.99,1.0,-1.03,1.0,-0.19,0.24242,6.81
Rv2129c,-,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.713,-1.0,0.866248167920709,-1.534756793292516,0.150990838681497,-1.053258350183078,0.294291824975431,2.867254362602456,0.3514125802008317,-1.0,0.0802,2.29126734887901,1.0,0.1028477472246719,1.0,0.01227529280639925,1.0,-0.0704032656946034,1.0,-0.4023871997251143,1.0,-0.3151525655604407,1.0,1.44,1.0,0.92,1.0,0.26,1.0,0.45,1.0,0.7,1.0,0.07,1.0,0.2,1.0,0.8,0.06791473,-1.64,0.03713767,-1.91,0.00643836,-3.36,1.0,-0.12,1.0,0.17,0.76085,0.77,0.11656,3.66,1.0,0.32,1.0,0.74,1.0,0.19,1.0,0.0,1.0,-6.81,1.0,-0.06,1.0,0.14,0.38694,-2.25,0.83262,0.55,1.0,0.34,0.95315,0.49
Rv2130c,cysS,2.749313e-06,-4.064388907279496,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0183,-1.0,0.102048646053195,-3.311939232306691,0.337055214933677,-6.390400890443872,0.337055214933677,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.087462841250339,1.0,0.584962500721156,1.0,-0.4150374992788438,1.0,0.0,1e-05,-4.31,1e-05,-3.58,1e-05,-3.39,1.0,1.33,1e-05,-3.19,0.1898,-1.85,1e-05,-3.09,1e-05,-3.36,0.11404587,-0.59,0.09421777,-1.01,0.10372681,-0.72,1e-05,-6.5,1.0,-0.3,1.0,0.0,1.0,0.0,1.0,0.14,0.96755,2.69,1.0,0.0,1.0,1.15,0.15794,-3.12,1.0,0.0,1.0,-0.21,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Rv2131c,cysQ,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,0.00498444,6.115586133870955,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0389,-1.0,0.0194241053064582,3.770234543434255,0.0392060880296174,2.909795605995715,0.2288942821884,-1.229545613726731,0.9643642803958811,-1.0,0.2246111643,-2.99386071628508,0.158584,-0.8727273489576414,1.0,-0.1282790748016916,1e-05,3.219106025244617,1.0,-0.4105199982554338,1.0,1.437063805608843,1.0,0.66,1.0,1.1,0.799,2.04,1.0,-0.38,1.0,0.65,1.0,0.72,1.0,0.74,1.0,0.13,0.04846339,2.76,0.05655384,2.35,0.05001184,2.63,0.11186,0.99,1e-05,-2.48,1e-05,-9.53,1e-05,-4.24,1e-05,3.45,0.04988,4.01,0.31832,-0.68,1e-05,-2.31,1.0,-0.11,1e-05,3.5,0.04433,-2.51,0.38487,-0.62,0.38624,-3.58,0.01425,3.31,0.27737,-0.62
Rv2132,-,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.700000000000001,-0.669715850281782,0.399999999999999,-0.6363520850299873,1.0,2.000168858562064,0.7899231615010276,-1.0,1.0,1.25923579085946,1.0,0.06386808924264636,1.0,0.2555706595168278,1.0,0.136891991677415,1.0,0.03030037104695071,1.0,-0.2177978472591979,1.0,0.02,1.0,-0.22,1.0,0.52,1.0,0.49,1.0,0.13,1.0,-0.2,1.0,0.72,1.0,0.61,0.13821206,-0.77,0.12578616,-0.93,0.13528015,-0.46,0.58883,0.93,1.0,0.27,0.9406100000000001,0.23,0.912,0.79,1.0,-1.33,1.0,-0.32,0.77354,-0.96,1.0,0.31,1.0,0.79,1.0,0.37,1.0,0.46,0.8736700000000001,-0.58,1.0,-0.12,1.0,-0.1,0.25359,-4.65
Rv2133c,-,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4871,-1.0,0.555384156961863,0.2076720875736462,0.383014891437652,0.2734454358379748,0.827578254678358,-0.5727707834257071,0.7673128340679396,-1.0,0.4232158289,0.543993838518617,1.0,-0.1676479496701936,1.0,-0.4463013253834689,1.0,0.3139045719710284,1.0,-0.2727048830951527,1.0,-0.7002271755950907,1.0,0.12,0.6816,-0.86,1.0,0.29,1.0,-0.26,1.0,-0.49,1.0,-0.18,1.0,0.0,0.9985,-0.71,0.15100147,-0.52,0.17190036,-0.32,0.15420415,-0.46,0.9412799999999999,-0.27,1.0,0.01,1.0,0.25,0.16618,-1.76,1.0,1.19,1.0,-0.77,0.34153,1.0,1.0,-0.05,1.0,0.0,1.0,1.04,1.0,-0.23,0.6047100000000001,1.21,0.54202,-1.83,1.0,0.93,0.65155,-1.02
Rv2134c,-,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.777226107226107,1.384279716439065,0.874065268065269,0.06190570167135045,0.396640248640248,-0.3215330586058825,0.1977201201329549,-1.0,0.399396,-0.719829994872704,1.0,-0.2363469640654603,1.0,-0.007177602073046979,0.652321,0.8527714503206895,1.0,-0.5568785828803187,1.0,-0.7475961458194661,1.0,-0.41,0.7987,-1.44,1.0,0.09,1.0,0.01,1.0,-0.57,1.0,-0.32,1.0,-0.52,1.0,-0.99,0.16662064,-0.16,0.17151351,-0.08,0.13862474,0.83,1.0,0.13,1.0,0.0,0.68479,-0.66,0.49483,-1.02,1.0,0.82,1.0,-0.52,0.9454600000000001,0.28,1.0,-0.7,1.0,-0.64,1.0,0.97,1.0,-0.61,0.67802,-0.89,0.71917,-0.79,1.0,0.76,0.0317,-6.59
Rv2135c,-,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,0.027861141,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1862,-1.0,0.0478138528138528,-2.091291511190455,0.0368831168831169,-2.402309249534408,0.904199134199135,0.7123381364582794,0.7077399865820626,-1.0,1.0,0.0,1.0,0.2064508774674265,1.0,-0.1869314267480023,0.011762,-2.950312875899647,0.024287,2.588057749797072,1.0,0.0874628412503394,1.0,1.55,0.6384,-1.58,1.0,0.23,1.0,-0.56,1.0,0.04,1.0,-0.25,1.0,-0.57,1.0,-0.8,0.09976575,-0.56,0.09845423,-0.98,0.0888159,-0.69,0.00186,-3.03,1.0,0.61,0.77965,-0.51,0.74036,-0.51,0.70335,-4.1,0.33931,3.16,1.0,3.29,1.0,0.45,1.0,1.26,1.0,-2.15,1.0,0.13,1.0,-0.14,1.0,3.29,1.0,-0.99,1.0,-0.14
Rv2136c,uppP,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.649,-1.0,0.636831093407663,-0.8815091088287931,0.360032573259225,-0.588526753576674,0.93854106785477,0.219857680085819,0.05203334613388275,-1.0,0.3887365323,0.778214410657853,1.0,0.1709943377703257,1.0,-0.1566138464463717,1.0,-0.4488913410636221,0.880197,1.069299272745966,1.0,-0.5748479625107871,1.0,0.03,1.0,-0.15,1.0,0.5,1.0,0.18,1.0,-0.14,1.0,0.0,1.0,0.33,1.0,0.59,0.16064339,-0.23,0.14348719,-0.47,0.0287866,-2.92,0.005229999999999999,-1.93,1.0,-0.03,0.77965,1.34,0.63358,1.03,1.0,-0.23,1.0,0.71,0.76447,-1.01,1.0,-0.15,1.0,-0.49,1.0,-0.2,1.0,-0.41,0.32656,-3.52,0.27388,2.21,1.0,0.18,0.64323,1.31
Rv2137c,-,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.896724941724942,-0.2013860862014049,0.967278554778555,0.5273900135501346,0.818607226107226,0.05754058008632647,0.2103126117289139,-1.0,0.5001221472,-0.0678846851936094,1.0,-0.0189042150856393,1.0,0.08844788777845158,1.0,0.08434854022346368,1.0,-0.4185476273522307,1.0,0.4463493634032157,1.0,0.15,1.0,0.14,1.0,-0.1,1.0,-0.68,1.0,-0.5,0.8364,-1.13,1.0,-0.22,1.0,-0.57,0.13735119,-0.46,0.12130886,-0.47,0.14896042,0.32,1.0,-0.08,1.0,-0.11,0.32974,-1.58,0.34488,1.6,1.0,-0.43,0.69296,2.14,0.04946,-6.46,1.0,0.07,1.0,-1.38,1.0,-0.24,1.0,-0.2,0.66062,0.91,0.51682,-2.42,1.0,-0.06,0.30832,-3.86
Rv2138,lppL,0.0029896959,-2.735040496541449,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,6.08e-05,6.977279923499917,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3664,-1.0,0.708428315692616,1.489659870135697,0.900291114983086,0.7970498430362994,0.680744219318114,-1.410653439908668,0.1179712797260624,-1.0,0.4154533258,1.03984696064789,1.0,-1.700439718141092,1.0,-0.3219280948873623,0.555839,-2.781359713524659,0.009081,3.256833066665478,0.756156,2.584962500721156,0.0954,-2.37,0.15,-2.45,0.0219,-2.35,1e-05,-2.35,1.0,-0.22,1e-05,-2.34,1.0,0.99,0.0486,-2.35,0.116753,-0.48,0.1166908,-0.66,0.10638827,-1.01,1.0,-0.17,1.0,0.36,0.77965,-5.3,0.66055,4.68,1.0,1.03,1.0,-1.9,0.34158,2.17,1.0,-0.09,1.0,-0.54,1.0,-0.72,1.0,0.24,1.0,0.32,0.8241299999999999,-5.93,1.0,0.44,0.6847300000000001,-2.29
Rv2139,pyrD,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0183,-1.0,0.51326458532732,-6.12585416801721,0.637814601947446,-6.379015961776312,0.574352403235183,5.796742093738725,1.0,0.0,1.0,1.09953030594159,1.0,-0.6780719051126377,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4,1.0,0.0,0.1139804,-0.59,0.0985156,-1.02,0.09894139,-0.72,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.14,1.0,3.05,1.0,0.0,1.0,0.0,1.0,-0.65,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Rv2140c,TB18.6,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,0.001610108,5.898391289590444,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.000181056,-2.873147056,1.0,0.0,1.0,0.0,0.043337647448407,5.257363521348144,0.943983339634117,1.01453303847219,0.694516913654465,-0.8768321477749882,0.1488872812794068,-1.0,0.1293147287,1.59092535010909,0.897882,0.8019210360069764,1.0,0.570062431503962,0.009792,-2.20013961448932,0.718806,1.06879233010851,0.014487,1.259557690925373,1.0,0.06,1.0,1.33,1.0,1.07,1.0,0.58,1.0,0.55,1.0,0.82,1.0,1.38,1.0,1.44,0.12123524,-1.04,0.12022732,-0.67,0.11317166,0.85,0.0428,1.0,1.0,0.16,0.01036,-3.72,0.16571,-1.66,1.0,-0.09,1e-05,-6.1,0.19165,2.39,1.0,-0.31,1.0,0.18,1.0,1.35,1.0,-0.03,1.0,0.68,0.01663,4.84,0.7398899999999999,1.28,1.0,0.51
Rv2141c,-,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.914,-1.0,0.390031125393084,-0.3171899040754726,0.340758153092796,-0.4619054893169817,0.146346618043156,1.595829935096917,0.002712181722061295,-1.0,0.5025463905,-0.021658750637538,1.0,0.005316752877646777,1.0,-0.05769693541285624,1.0,0.3850476062527819,1.0,0.2064493337260199,1.0,-0.1336089423477564,0.1415,-1.1,1.0,0.13,1.0,0.44,1.0,0.62,1.0,-0.29,1.0,0.16,1.0,-0.18,1.0,-0.44,0.0579162,-1.61,0.15477243,-0.61,0.0364247,-1.95,0.99721,0.2,1.0,0.21,0.42853,1.24,0.4765,2.43,1.0,-0.49,0.98077,-0.54,0.77061,0.52,1.0,0.16,0.9358200000000001,0.66,1.0,-0.29,1.0,0.21,0.5575399999999999,-1.18,1.0,-0.19,1.0,-0.13,0.00665,-4.36
Rv2142c,-,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.917268421459909,-0.3311581281808708,0.925042395556802,-0.324898865343777,0.924602577809526,-0.07222770800297067,0.1719448689580458,-1.0,1.0,-2.31881050126824,1.0,-0.004173966401157491,1.0,0.09324990989610249,1.0,0.2039715431353108,1.0,0.2783297915520058,1.0,-0.2162096080986223,0.4872,-0.94,0.3128,-1.19,1.0,0.35,0.9952,-0.75,1.0,-0.56,1.0,-0.54,0.8602,-0.65,1.0,-0.52,0.03827845,-1.87,0.01642118,-2.43,0.03715138,-1.91,1.0,-0.01,1.0,-0.03,0.7933600000000001,3.98,0.74036,1.31,1.0,0.36,0.96755,0.93,0.28039,-2.78,1.0,-0.16,1.0,1.02,1.0,0.14,1.0,-0.13,0.74297,-1.23,0.75274,-1.21,1.0,0.32,0.64541,-1.03
Rv2143,-,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9728,-1.0,0.429192569241875,0.3376121091676367,0.372536557049077,-0.7875899084294765,0.904307314747226,0.3202625480166166,0.05037711513954197,-1.0,0.4254050804,0.375245766031543,1.0,-0.08652674369081717,1.0,0.3418711497480543,1.0,-0.04801152627431977,1.0,-0.1012727783934929,1.0,0.1433204433906252,1.0,0.01,0.6816,-0.86,1.0,0.71,1.0,0.19,1.0,-0.24,1.0,-0.22,1.0,0.67,1.0,-0.42,0.14709068,1.0,0.17404746,0.63,0.18988494,-0.09,1.0,-0.18,1.0,0.04,0.8302799999999999,-0.37,1.0,0.01,1.0,0.1,1.0,-0.62,0.09975,1.75,1.0,-0.1,1.0,0.11,1.0,-0.31,1.0,-0.29,0.9975799999999999,-0.24,0.46028,0.96,1.0,-0.01,0.8591,0.53
Rv2144c,-,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.865555555555555,-0.1528437366338857,0.77452380952381,0.8578591589731608,0.818174603174602,-0.2681018848969503,0.7542730442546022,-1.0,0.4945531513,-0.220033304171747,1.0,-0.7275268693290746,1.0,-0.4699531211783279,1.0,0.07308402907532598,0.880197,-0.8018354339040709,1.0,-0.3948273122919855,1.0,0.41,1.0,0.76,1.0,0.33,1.0,-0.49,1.0,0.04,1.0,0.34,0.9074,-0.85,0.9881,-1.22,0.05659435,-2.35,0.03139602,-2.94,0.0398057,-2.96,0.01547,-2.16,1.0,-0.84,0.1904,-2.49,0.71001,2.11,1.0,1.76,1.0,-0.81,1.0,-1.24,1.0,0.25,1.0,0.0,1.0,-0.3,1.0,-0.3,1.0,-8.1,0.7934899999999999,-5.23,1.0,0.85,1.0,-6.3
Rv2145c,wag31,0.019605655,-3.176253639196399,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0183,-1.0,0.70750193180817,-0.2235113764986629,0.993593173383296,0.08154504748854353,0.609183576381038,-1.303189351024785,0.07692021182161846,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09813869,-0.59,0.09678591,-1.01,0.0943623,-0.71,1.0,0.0,1.0,0.99,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.05,1.0,0.0,1.0,0.0,0.53751,-1.91,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.06,1.0,0.0
Rv2146c,-,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.59556492446237,1.0,4.56216701223495,1.0,-0.3397117698484638,1.0,-1.0,1.0,-1.78074277389655,1.0,0.2807636002660986,1.0,-1.325875279404025,1.0,0.3859347073345833,1.0,0.8404730561731374,1.0,0.4712203346719678,1.0,0.65,1.0,-1.51,1.0,-0.48,1.0,0.08,1.0,-1.53,1.0,-0.59,1.0,1.21,1.0,-0.7,0.08966531,-0.29,0.09440677,-0.71,0.0821419,-0.43,0.2449,-6.01,1.0,-0.46,0.70426,-2.96,0.66055,-2.96,1.0,5.44,1.0,-0.03,1.0,0.0,1.0,-1.1,1.0,0.0,1.0,4.16,1.0,-0.7,1.0,0.0,1.0,0.0,1.0,3.92,1.0,0.0
Rv2147c,-,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1e-05,-1.0,0.857215011033945,1.306229121287615,0.948455677244653,1.019216385374982,0.849202902614795,-1.079827123876735,1.0,0.0,1.0,-1.5119043310257,1.0,-1.0,1.0,-0.3219280948873623,1.0,0.584962500721156,1.0,-0.9175378398080271,1.0,-1.662965012722429,0.2975,-2.28,1.0,-2.38,1.0,0.11,1.0,2.48,1.0,1.02,1.0,0.95,1.0,1.03,1.0,-1.33,0.14364929,0.38,0.14388123,0.24,0.04800842,-2.26,0.30334,-1.67,1.0,-0.6,0.1904,-2.19,0.13774,-2.79,1.0,1.65,1.0,-0.19,0.46858,-1.65,1.0,-0.06,0.77291,-2.23,1.0,0.73,1.0,-0.08,0.39351,-2.95,0.8541,0.75,1.0,1.25,0.13198,-5.18
Rv2148c,-,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6234,-1.0,0.1142114356232,2.188646172624827,0.774326614561909,-0.1619397947148353,0.682244755244755,-0.1709912267303133,0.500364333760421,-1.0,0.4280061224,0.527779495609828,1.0,-0.4605213717678725,1.0,-0.676504181121872,1.0,0.001996349544873583,1.0,-0.1093473961883609,1.0,-0.4993836072867857,1.0,1.53,0.6816,-1.28,1.0,-0.07,1.0,0.45,1.0,0.56,1.0,1.55,1.0,1.32,1.0,1.21,0.13269314,1.12,0.11504699,1.5,0.12262675,1.34,0.9928600000000001,0.31,1.0,-0.25,0.37741,-1.76,0.48677,-1.23,1.0,0.27,1.0,0.71,0.4981,1.8,1.0,-0.3,1.0,-0.45,1.0,0.46,1.0,-0.23,0.21326,2.62,0.89844,0.71,1.0,0.69,0.47378,4.02
Rv2149c,yfiH,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7969,-1.0,0.940996503496503,-0.3214344847370874,0.770134032634032,-1.050307310964836,0.777039627039628,0.838127850867033,0.831244037612951,-1.0,0.1671679325,1.93757606631309,1.0,-0.5371380413525872,1.0,-0.8376473250056868,1.0,-0.03556451285153916,1.0,0.8093128265067636,1.0,-0.3796205514994089,1.0,1.06,0.8357,-1.52,1.0,0.34,1.0,-0.12,1.0,-0.25,1.0,0.4,1.0,-0.16,1.0,-0.16,0.04075276,2.59,0.0627829,2.17,0.10995501,1.5,0.54352,0.85,1.0,0.14,0.7933600000000001,1.87,0.90436,0.29,1.0,0.06,0.70333,1.07,0.49666,1.39,1.0,-0.11,1.0,-0.78,1.0,-0.2,1.0,-0.08,1.0,1.01,0.11946,4.41,1.0,0.68,0.41143,3.83
